"Hash","string"
"4a9277c9","MY DOMICILE? I DON'T CARE ABOUT THAT. I JUST WANTED TO
SAMPLE YOUR STRENGTH, THAT'S ALL."
"49927656","I'LL LEND YOU MY STRENGTH...AND IF I DO, YOU MUST TAKE CARE
OF THAT LYING HUMAN..."
"4c927b2f","GranKuwagamon joined the city!"
"a25e11fb","...What did you come to see me for?"
"a35e136e","Ikkakumon wants to eat your food!
Nothing, nothing at all!"
"a45e14c1","Ikkakumon said that? ...I see. ...It's true that I used to
work as a chef, but..."
"a55e16b4","But I quit when faced with my great mission as an angel...
Still, making food is also an important job..."
"a65e1827","Hunger has been a prevalent source of conflict since ancient
times...its satisfaction, the foundation of peace..."
"a75e199a","...Very well! I'll bring my cooking skills to your city!"
"a85e1b0d","This is the advent of my new holy mission! Do pass this news
on to Ikkakumon."
"995e0390","Seraphimon joined the city!"
"9a5e0503","I see..."
"a7605871","If you ever have something to talk about, do come back..."
"ca22934d","Oh, a human! A most fortuitous meeting, indeed."
"c7228ef4","I am Magnamon, of the Royal Knights!"
"c8229067","I was looking for you! Please give me your autograph!
Um, bye!"
"c5228bae","What?! My...autograph? I don't understand..."
"c6228d01","Were you summoned to save this world from peril? Or perhaps
you came to take it over?"
"c3228848","The Royal Knights are always summoned for such magnanimous
events..."
"c4228a3b","Ah, I get it. You were contracted to do something terrible
to me, weren't you! Harrumph! Unforgivable! "
"c1228562","Bye...? I see, so you're not that human I've been hearing
about lately."
"d27700ee","Wow, how strong you are! My apologies, it appears I was in
error."
"d176ff7b","(You talked about ExVeemon.)"
"d076fd88","Hmm, ExVeemon, you say... Well...if you really need it,
I suppose I'll give you my autograph..."
"d777088d","?!"
"d677071a","...on one condition!"
"d57705a7","Tell this ExVeemon not to fawn over us Royal Knights.
If anything, aim to overthrow us!"
"d4770434","Er, I guess ""overthrow"" is a bit much. Still, one doesn't
get stronger through adoration alone...right?"
"cb76f5e9","You got Magnamon's Autograph!"
"ca76f476","I think I'll head to the city for my original goal. I assume
that's all right with you?"
"cd74ba58","I understood everything about you through our battle.
Royal Knight Magnamon will lend you strength!"
"ce74bbcb","Magnamon joined the city!"
"fc40135b","Oh, a human! A most fortuitous meeting, indeed."
"fd4014ce","I am Magnamon, of the Royal Knights!"
"fe4016a1","I was looking for you! Please give me your autograph!
Um, bye!"
"ff401814","What?! My...autograph? I don't understand..."
"401987","But still, before you ask for something, shouldn't you have
some space to hold it first?"
"1401b7a","""Don't underestimate the importance of an open inventory.""
That's what they teach us in the Royal Knights! ...Probably."
"2401ced","Bye...? I see, so you're not that human I've been hearing
about lately."
"68329e82","I finally found you, {0}! It is I, Leopardmon
of the Royal Knights!"
"67329d2f","Are you to become panacea or poison for this world?
This, I came to ascertain for myself!"
"66329bbc","You seem like an excellent Tamer...but that is why!
Exactly why! You could become a threat to all Digimon."
"653299c9","If you insist on living among us Digimon, then fight me.
Through battle, prove that you have what it takes!"
"64329856","Let's do it!
I don't think I can right now..."
"633296e3","Now I shall ascertain your true power!"
"62329570","If you fight with confusion in your heart, I cannot see your
true power... I'll wait for your challenge, Tamer!"
"f002e541","Oh {0}, has your uncertainty passed?
If so, I'll say it once more..."
"ed02e088","If you insist on living among us Digimon, then fight me.
Fight me, and prove you have what it takes!"
"d2df63d4","How wonderful, {0}! I acknowledge you..."
"d5df68ad","Surely you have what it takes to live alongside Digimon..."
"d4df673a","...and for me to offer my assistance! When next we meet,
this power is at your command."
"cfdf5f1b","Leopardmon joined the city!"
"40abdb5f","Wait, am I getting ahead of myself? You got something you
wanna say to me first?"
"41abdd32","Zudomon says sorry!
Nah, I got nothing to say to you..."
"42abdea5","Eh, my master said that?! ...Even though it was my bad...
Y'see, the other day he made me a fat stack of pancakes..."
"3babd3a0","I suggested using my tail instead of a griddle... ""Don't use
your work tools to cook, dummy!"" he says."
"3cabd513","I got pissed at the time, but my master was right, y'know?
A Digimon's only weapon in battle is its body."
"3dabd686","I wonder if he still thinks of me as his pupil? All right,
I'll go to the city and wait for him to show up!"
"3eabd879","Gumdramon joined the city!"
"47abe644","What'd you wanna talk about?! You just killin' time or what?"
"48abe837","Me?! Nah man, I ain't no slacker like you!"
"56ec2d94","Say, you got a bit of a reputation, yeah? Word on the street
is you're pretty strong!"
"59ec326d","Having trouble finding someone to help hone that strength?
I can help you out, if ya want!"
"58ec30fa","My special rubber armor gets harder with each fight, and
soon it'll look real nice!"
"53ec28db","That's why I wanna fight some more. All you can get
stronger, too, it's a win-win!"
"52ec2768","Cool! Let's throw down!
I'm not gonna fight now."
"55ec2c21","Yo, that's what I'm talking about! Let's get to it!"
"54ec2a4e","A'ight, I did just ask outta the blue kinda... Whenever
you're ready, you know where to find me!"
"92e6f10f","Good to go? I'm ready to take you on anytime!"
"93e6f2e2","All right, here I come!"
"ec3f6842","Oh wow, I can see it now! You're a tough bunch, that's for
sure."
"eb3f66ef","If I didn't have this special rubber armor I wouldn't be
able to move. Even my armor seems happy right now!"
"ea3f657c","Hey, wanna do this again sometime? I'll go to the city, so
let's make it a weekly thing! Later!"
"e93f6389","Arresterdramon joined the city!"
"713e391","Hey, you! Lately everyone and their granny-mon is talking
about some human, that you?!"
"413ded8","Hmm...say, are you the type that's into music? You give off
that vibe, y'know..."
"513e04b","I mean, everyone's got their tastes, but I get the feeling
you and I are on the same wavelength!"
"a13e86a","What's your key, F minor? ... No wait, E major...
...Maybe B flat minor?!"
"b13e9dd","Actually I used to be in a band! You can tell?
Sorry...I don't know the first thing about music."
"813e504","That's right! Boy, I knew it! How about we duel in a
harmonious duet?!"
"913e6f7","And here I thought you'd pick up what I was putting down..."
"a0369552","Oh hey, it's you again! I knew it, you've got a thing for
music, don't ya?"
"9f3693ff","We're on the same wavelength, I can tell... Ohhh, I see...
It was A major all along, right?!"
"a591c3df","Hahaha, what an awesome jam session! Our harmony shook me to
the Digi-bone!"
"a691c5b2","...Okay, I've decided! I'm gonna go to the city and set up
a place just for you!"
"a791c725","The Digital World will be groovin' to our tunes, man!"
"a091bc20","OmegaShoutmon joined the city!"
"b6b3dcf3","What do you want? This one does not know you."
"b7b3de66","Someone told you to come here? Hmph, no one comes to mind."
"b8b3dfd9","Give back the Myobrella you stole!
...Or maybe not."
"b9b3e14c","""Myobrella""? This one has not heard of such a thing."
"bab3e33f","Nor has this one met a Myotismon..."
"bbb3e492","...Oh! Uhhhh... Wait, forget this one said anything."
"bcb3e605","It was a slip of the tongue, this one knows not of such a Digimon!
If you would doubt this one, fight and find out for yourself!"
"bdb3e7f8","If you have no business for this one, be on your way."
"d98a95d8","Aaaaugh! This one was defeated so readily...!"
"dc8a9a91","Hmph... Very well, this one admits it. You have indeed found
your thief."
"db8a993e","You see, this one is actually a treasure hunter. Sometimes
such hunting includes pilfering a wealthy 'mon's treasure."
"de8a9df7","This one did not realize how much value the object in
question held to its original owner."
"dd8a9c04","Look, is it not simply a jet-black umbrella? As such, it
would fetch a paltry sum at the market."
"e08aa0dd","Well, one 'mon's trash is another 'mon's treasure..."
"df8a9f6a","Oh, it is to protect against the harmful rays of the sun?
But Myotismon looked fine to this one... perhaps it's for fashion?"
"d18a8960","At any rate, this one will return what was stolen."
"548785c2","You retrieved the Myobrella!"
"558787b5","Apologies, this one seeks no profit, but a treasure hunter's
skills dull without use..."
"528782fc","Hmm, perhaps this one can do something in Floatia...
Let us see what opportunities await."
"50877f96","Turuiemon joined the city!"
"55ba5545","What do you want? This one does not know you."
"52ba508c","Someone told you to come here? Hmph, no one comes to mind."
"53ba527f","Give back the Myobrella you stole!
I think I got the wrong person."
"50ba4da6","""Myobrella""? This one has not heard of such a thing."
"51ba4f19","But before that, one should not start such talk with a full
inventory, Tamer."
"4eba4a40","This one knows nothing of items stolen by nefarious Digimon.
That matter is left to you."
"4fba4c33","If you have no business for this one, be on your way."
"4ac628fd","...Hmm? Hey, what's your deal?!"
"47c62424","(You talked about Angemon.)"
"48c62597","What, Angemon? That Digimon is still trying to capture me?!"
"45c620de","Don't think I'll be fooled by talk of you checking out my
wounds!"
"46c622b1","(Gotta fight, huh...)
(I'll retreat for now...)"
"43c61df8","If you won't skedaddle, I'll show you what I'm made of!"
"44c61f6b","Ow-ow-ow... You won't fool me!"
"531a961e","*tsk* You again?! You're a stubborn one, ain't ya?"
"521a94ab","If you're gonna be Angemon's lapdog, then come at me!"
"e51145cb","Ouchie-wah-wah... Aw man... Angemon's gonna dissect me
for sure..."
"e61147be","...Huh? I wont be dissected? But isn't that what medicine's
all about?"
"e7114911","It's not?! Boy, I must've checked out the wrong wiki...
Tell Angemon I said sorry, 'kay? Peace out!"
"e8114a84","Hackmon joined the city!"
"7b27bc00","I am Birdramon... I was commanded to guard this gate by Lord
Taomon."
"7e27c0d9","You... You are not from this world, are you? Begone at once,
interloper!"
"31bfd8fb","I am Birdramon... I was commanded to guard this gate by Lord
Taomon."
"32bfda6e","You... You are not from this world, are you? Begone at once,
interloper!"
"33bfdbc1","I'll turn back for now...
Jijimon asked me to, you know!"
"34bfddb4","Then go... I have no desire to chase down any who withdraw."
"35bfdf27","What? Is this true? ...No, for all I know you're just
dropping Jijimon's name!"
"36bfe09a","If you truly want to pass, then fell me in combat! Only then
I will trust in your words!"
"37bfe20d","I'll turn back for now...
Just remember, you asked for it!"
"28bfca90","Very well, let us begin!"
"29bfcc03","Hmph, scared, are you? The sooner you disappear, the better!"
"8933310e","Ugh... It seems your words ring true, stranger..."
"88332f9b","As the defeated, I have lost the right to guard this gate...
As promised, you may pass."
"87332e28","I am not the only guardian...but perhaps if it's you...
For now, I will return to Floatia with haste."
"8e33392d","Birdramon joined the city!"
"921149ab","...Who the heck are you?"
"93114b1e","I am Meramon! I endeavor to guard this gate at the behest
of our leader, Lord Taomon."
"94114cf1","Beyond this gate is Lord Taomon's territory... I cannot
simply allow some nobody to pass through."
"95114e64","If you wish to pass, then you must defeat me first!"
"96114fd7","You're going down!
I'm not ready yet..."
"9711514a","Ho ho! You think you can beat me?! I'll burn that confidence
right to the ground!"
"9811533d","I see...going at it half-cocked will barely light a fire
under us... I look forward to fighting you. I'll wait here!"
"c41c7030","You're back! Does that mean you're in tip-top shape?!"
"e18a5fdd","I see... That passion, that strength that doesn't lose out
to my flame... You are qualified to meet Lord Taomon..."
"de8a5b04","Very well... I'll let you pass!"
"df8a5cf7","Still, beyond this point awaits an even stronger gatekeeper!
You'd better not let your guard down!"
"dc8a583e","Meramon joined the city!"
"b02aeae","...You are the human that wants to meet Lord Taomon, yes?
You are something else, to have defeated Meramon."
"a02ad3b","Yet those who rely solely on strength cannot meet our lord."
"902ab48","No, that requires intelligence that matches such strength.
Only those who possess both may qualify!"
"1002b64d","First, I will measure that intelligence... I challenge you
to a battle of wits..."
"f02b4da","?!"
"e02b367","Heh heh...shocked? This clone technique is my pride and
joy... With two of these clones, I'll test you right here!"
"d02b1f4","...Now, allow me to explain the rules. First, each of us
three will ask a question..."
"402a3a9","Of these, only the real one will ask a question whose answer
is 9."
"302a236","If you figure out which problem's answer is 9 and discover
the real me, the clones disappear, and you fight me alone."
"6006818","However, if you were to be tricked by a false question whose
answer isn't 9, and you mistake the clone for me..."
"700698b","You will be forced to fight me AND the clones...all three of
us! Now then, show me your stuff!"
"2ae410d","Now then, here is a question."
"ffae3cb4","The following numbers follow a special rule. What is the X?
""2  3  5  7  X  13"""
"ae3e27","If X is 9, then this is the real me. If not...a clone."
"fdae396e","What is your answer?"
"feae3ac1","The answer isn't nine! You're a clone!
The answer is nine! It IS the real you!"
"fbae3608","...In that case, ask one of the other ones for their question."
"fcae37fb","...Incorrect."
"f9ae3322","According to this rule, the answer for X is 11!"
"faae3495","As promised, you will fight all three of us!"
"3a7b92a0","Now then, here is a question."
"3d7b9779","X sheets to the wind. Two's company, X's a crowd. X strikes
and you're out. What do you get if you add up all the Xs?"
"3c7b9586","If X is 9, then this is the real me. If not...a clone."
"3f7b9a5f","What is your answer?"
"3e7b98ec","The answer isn't nine! You're a clone!
The answer is nine! It IS the real you!"
"417b9da5","...In that case, ask one of the other ones for their question."
"407b9c32","Splendid! You are correct!"
"437ba08b","All of these sayings have three in them...so when you add
them up, they equal nine!"
"427b9f18","As promised, my clones are no more...and I alone remain,
to engage you in battle!"
"410ddb7f","Now then, here is a question."
"420ddcd2","June is the 6th month, July is the 7th month, August is the 8th
month...and November is the Xth month."
"430dde45","If X is 9, then this is the real me. If not...a clone."
"3c0dd340","What is your answer?"
"3d0dd533","The answer isn't nine! You're a clone!
The answer is nine! It IS the real you!"
"3e0dd6a6","...In that case, ask one of the other ones for their question."
"3f0dd819","...Incorrect."
"480de664","November is the eleventh month of the year, so the answer
for X is 11!"
"490de7d7","As promised, you will fight all three of us!"
"26b414f2","I...I can't believe I lost..."
"25b4131f","Still, proper decision-making in the heat of battle relies
on one's intelligence..."
"24b411ac","I acknowledge both your intelligence and your strength!
You are worthy of meeting Lord Taomon!"
"23b41039","...Even so, to think I would lose this easily... I cannot
show my face to our lord..."
"d8026184","...Hey, you there! I have a serious matter I must ask you to
attend to."
"db02665d","I'm listening!
I refuse!"
"da0264ea","Thank you, kind one! It is a race against time. I need you
to stop that rampaging Digimon..."
"d5025ccb","That Digimon is Examon...one of the Royal Knights!"
"d4025b58","I don't know why, but this Digimon is running wild. If I was
at full power, I could put up a fight..."
"d7026011","...but I have just awoken, and it seems that foe is somehow
preventing me from replenishing my energy."
"d6025ebe","Examon should also be one of this world's protectors...
Well, whatever the reason...I need you to stop this rampage!"
"d102569f","Ugh...but you're the only one I can ask...!"
"20a2b67f","Examon is running wild here on Logic Volcano. Right around
the Flame Lands."
"21a2b7d2","If Examon leaves the mountain, who knows what'll happen?!
Please...stop this no matter the cost!"
"648eff2","You stopped Examon's rampage! We barely made it, huh. Still,
I wonder what was the cause of all that?"
"548ee1f","What...a fishbone...? Ha ha ha! Who would've thought?!"
"448ecac","If it ever happens again, I'll be that knight's opponent.
I'll think of it as a bit of exercise!"
"348eb39","Susanomon joined the city!"
"92b4520f","Hey, long time no see, {0}!"
"93b453e2","Oh, sorry if I freaked you out. Think of it as a bad joke."
"94b45555","I heard you used to be Tamer to a WarGreymon like me..."
"8db44a50","Now it's {1}, huh... I see.
Hey, won't you show me how strong you've gotten?"
"8eb44bc3","Alright, let's go!
Let me get ready..."
"8fb44db6","Okay, show me that power at once!"
"90b44f29","I see... Well do come back when you're ready!"
"56b98e94","You came back, {0}!
You're ready to fight with me?"
"59b9936d","Now! Show me {1}'s current power!"
"73dd1001","You're stronger than I imagined! For some reason that makes
me happy..."
"70dd0b48","It's just like when I was your partner, {0}..."
"71dd0d3b","Thank you, for even this can be called friendship. I would
like to join your comrades in the city. See you later!"
"76dd14da","WarGreymon joined the city!"
"a1630772","Hey, you! Yeah, you!"
"a063059f","That's a good look you've got there! You look like a real
veteran!"
"9f63042c","The name's BanchoLeomon! Fighting against strong opponents
is my way of life!"
"9e6302b9","Whaddaya say? You wanna trade some blows without saying
anything?"
"9d6300c6","Let's do it!
I can't right now!"
"9c62ff53","Such unwavering spirit, even faced with me! I bet we can
have a good fight!"
"9b62fde0","What?! Don't tell me you're scared? If not, please face me
next time we meet!"
"fb9931b1","You came back! I'll take you on this time..."
"f8992cf8","Fist to fist, as much as we want!"
"731c7904","Ha ha ha ha ha!
How refreshing!"
"761c7ddd","You're as good as I thought! What a spirited fight!
Interacting with our fists! Now we are true friends!"
"751c7c6a","As thanks for this fight, I will head to the city! See you
again, friend!"
"701c744b","BanchoLeomon joined the city!"
"33033418","So you're {0}..."
"360338d1","I see... You have this look only someone who saved the world
could have..."
"3503377e","Show that power to Omegamon, the one who governs the end..."
"38033c37","...and to Alphamon, the one who governs the beginning!"
"37033a44","Let's do it!
I can't right now!"
"3a033f1d","In this battle, our power can end your adventure, or your
power can give rise to a new adventure!"
"39033daa","I see...but we'll be around to fight you anytime!"
"e3ed6a33","You came, {0}!"
"e4ed6ba6","Now then, this time we'll take a look at that power!"
"643f50e6","Wonderful... We hope this power brings forth a new
adventure..."
"633f4f73","The day will surely come when our power will be needed..."
"623f4d80","When the time comes, do not hesitate to call on us... I can
see it, the moment we join forces!"
"693f5885","Omegamon and Alphamon joined the city!"
"2b420420","GWAAAAAR!!!"
"2e4208f9","...Nngh! Hey, you! Did you come to get in my way?!"
"2d420706","My body is being controlled by some unknown rage... I can't
control myself like this."
"30420bdf","Won't you move, human? I don't know what'll happen if you
don't!"
"2f420a6c","I'll do whatever it takes to stop you!
(I'm a little scared, let's back off for now...)"
"32420f25","Th...This anger... G...GWAAAAAR!!!"
"31420db2","Yes, run, human!"
"2592329b","Back, are you?! You can't stop my body filled with anger and
aggression!"
"2692340e","If you insist on staying, knowing this, then all this anger
and aggression will be directed at you!"
"fbc9202e","Hrrm? My anger...this heat...it's disappearing...?
This is...a fish bone...?"
"fac91ebb","I see, this was stuck in my throat...heh...ha ha ha ha!
This must come from the thousand fish I ate for strength."
"f9c91cc8","I'm sorry, human, but thanks to you my body is back to the
way it was. I can help you now!"
"c927cd","Examon joined the city!"
"6b5e0e9d","Ho ho ho...I've found you... {0}, was it?"
"685e09c4","I am Lilithmon, one of the Seven Deadly Digimon. You're the
one who saved this world, aren't you?"
"695e0bb7","I heard the rumor and wondered exactly what you're made of.
But you're such a scrawny runt... Color me unimpressed."
"665e06fe","I can't imagine you'd be able to satisfy me..."
"675e0851","Oh well...I'll let you fight me to kill some time."
"645e0398","...?"
"655e050b","...Jeez, you're thick! Looks like your brains need some
work, too... Fine, I'll make this simple: come fight me!"
"625e00b2","Let's do it!
I can't right now!"
"635e0225","Ho ho, let's dance! It's been a while since I fought...
I won't forgive any negligence on your part!"
"506022f3","How dull. I can't believe how dull you are..."
"e70c21be","You're back, {0}...still as scrawny-looking as
ever, huh. Now, will my words get through to you this time?"
"e60c1fcb","You'd better relieve my boredom, and fight me this time!"
"1be4f86b","Ho ho ho! How enjoyable, {0}! Quite different
from my vulgar battles with the other Deadly Digimon."
"1ce4f9de","You are quite interesting, human... Perhaps I can lend you
a little bit of help."
"1de4fbb1","Unlike the other Seven Deadly Digimon, I can be quite
accommodating... See you soon!"
"1ee4fd24","Lilithmon joined the city!"
"8005124e","Hmm, haven't seen your face around here...are you from the
Veggie Troops?!"
"7f0510db","I'm Agumon. I was asked by Leomon to guard the gate for the
Meaty Troops!"
"7e050f68","Don't you make fun of us meat-loving Meaty Troops! Eating
veggies alone would make your head spin, wouldn't it?"
"85051a6d","If you want to get past here, you'd better take me on!"
"840518fa","I don't really get it, but let's go!
I'll turn back for now..."
"83051707","You think you can beat me with that weak, veggie-fueled
body?! Face the power of meat, baby!"
"82051594","Leomon told me not to let you through!"
"af75e9ad","You again! It'll be the same no matter how many times you
come here! I'll never let a Veggie Trooper through!"
"ac75e4d4","I'll show you the power of meat! Yaaaargh!"
"45ba8c40","I lost! How could meaty power lose to veggie power?!"
"48ba9119","Wait...you're not with the Veggie Troops? You had no idea
the Meaty Troops and Veggie Troops were fighting each other."
"47ba8fa6","Hey, maybe that strength could help out the Meaty Troops...
Go talk to Leomon! I'm going to the city, so please help us!"
"4aba947f","Agumon joined the city!"
"5b28c4cb","Hey, you...have you seen my sandbag around?"
"5c28c6be","?"
"5d28c811","My name is Gaomon! I'm training sunup to sundown to get
ready for the boxing tournament!"
"5e28c984","But wouldn't you know it, I turn away for one second and my
precious sandbag gets stolen!"
"5f28cb77","...Well I say ""sandbag,"" but it was actually a hunk of meat.
Not surprising, considering the meat shortage around here..."
"6028ccea","But NOW what am I gonna do?! The tournament's around the
corner, and I need a hunk of meat!"
"6128ce5d","Say...could you bring me some hunks of meat? 20 should be
enough for everyone..."
"5228b6e0","Sure!
I have to keep going..."
"5328b853","Thanks a bunch! Please be quick about it, I need them in
time for the boxing tournament!"
"602b0b41","Oh, I see... I didn't realize... C'mon, guys! Which one of
you jerks stole my sandbag?!"
"771462d0","Bring 20 hunks of meat for use as sandbags!"
"7a1467a9","Please hurry, I need them in time for the boxing tournament!"
"c0dda7fd","You brought 20 hunks of meat?!"
"bddda324","Here's 20 hunks of meat!
I can't give them to you right now..."
"bedda497","You handed over 20 Hunks of Meat!"
"bbdd9fde","Ohhh yeahhhh!!! Thank you!!!"
"bcdda1b1","You know, the thing is with these hunks of meat...the more
I punch them, the softer and tastier they get!"
"b9dd9cf8","After an intense workout, I get back my stamina with that
tender meat! Two birds with one stone!"
"badd9e6b","Or at least I did... I've got some bad news.. The truth is,
the boxing tournament's been put on hold..."
"b7dd9992","The conflict between the Meaty Troops and the Veggie Troops
makes a tournament impossible...but I'm not giving up!"
"b8dd9b05","We can hold it once peace has been restored! Until then,
I won't let this meat go to waste!"
"25e08553","Oh, I know! Why don't I go to the city, too? There's
something I wanted to do there. Okay, see you later!"
"27e088b9","Gaomon joined the city!"
"26e086c6","I see...but you better hand some over next time, okay?!"
"931d7fa4","Hey hey hey!!! Hold up there!"
"961d847d","?"
"951d828a","You think you can get through here without permission from
yours truly? You've got some guts, don'tcha?!"
"901d7aeb","...Hmm? You're not from around here, are ya? All right,
lemme teach you a little something!"
"8f1d7978","I'm Goblimon! Everything from here on out is my turf, and
any intruders ain't gonna get off lightly!"
"921d7e31","But I'm not a demon, buddy...despite my looks, heh. I've got
my nice side, too, y'know?"
"911d7c5e","Money talks, but meat talks louder! Bring me 20 rotten
pieces of meat, and I'll let you through!"
"8c1d74bf","I'll bring it!
Never mind, then."
"8b1d72cc","Oh! You're a reasonable guy, aren't ya? Don't forget the 20
pieces of rotten meat."
"8e1b392e","Hmph! In that case, get outta here!"
"cf18431f","If you want past here...you know what to do, right?"
"d01844f2","Bring 20 pieces of rotten meat!"
"c9bd1492","Looks like you brought 20 pieces of rotten meat, huh?"
"c8bd133f","Here you go, 20 pieces of rotten meat!
I can't give them to you right now..."
"c7bd114c","You handed over 20 Rotten Meats!"
"c6bd0fd9","One, two, three...yep, 20 in all!
I got 20 pieces of rotten meat!"
"c5bd0e66","MmmMMM! This beyond-fermented stench! It's so, so inviting!"
"c4bd0cf3","This is some of the best rotten meat I've ever seen...
*sigh* I wonder how I'll cook this exquisite meat?"
"c3bd0b00","...Whoops! I got lost in dreams of rotten meat."
"d2bd22fd","Alright! You can go wherever you want now! I'm going back to
the city for a full-course rotten meat feast!"
"d1bd210a","Goblimon joined the city!"
"c4bace1c","Whoa now...you're looking down on me, aren't ya?! You best
hand over some of that rotten meat next time!"
"b0372fe1","Now hold on a minute! You know who I am, and you're still
trying to do as you please?"
"ad372b28","?"
"ae372c9b","You ain't gonna last long around here with that attitude,
buddy. You gotta go through the proper channels, dig?"
"b33734ba","...You acting like this has nothing to do with you? C'mon,
I ain't ever heard of no Cluelessmon, have you?"
"b437362d","Fine, here's the score! When I say ""proper channels,"" I mean
you gotta give proof of meat to me, boss of this tunnel!"
"b1373154","...What? You don't know what ""proof of meat"" is? That means
you gotta give me 20 of the best pieces of meat."
"b23732c7","Let's cut to the chase--20 Best Meats, bring 'em here!"
"a7372196","Okay, okay, I'll bring some!
What. In the world. Are you talking about?"
"a8372309","Nice! You're a good kid, ya know that? All right, bring me
those 20 Best Meats, PRONTO!"
"353a3ff7","What you say to me?? If you don't get it, then get lost!"
"560105a2","Maybe in time you'll change your mind about that proof of
meat, huh?!"
"550103cf","Don't space out, yo--bring those 20 Best Meats, and fast!"
"fc8ab76f","Looks like you brought 20 Best Meats, huh?"
"fd8ab8c2","20 Best Meats, coming right up!
Not yet..."
"fe8abab5","You handed over 20 Best Meats!"
"f78aafb0","Looks dee-ee-licious! I'm all raring to go! This proof of
meat...I like it, and I'll take it!"
"f88ab123","Feel free to go on ahead through my tunnel! I'm in a great
mood today, so I've got a gift for you!"
"f98ab296","You can be in charge of this tunnel in my stead!"
"fa8ab409","To be honest, all that stuff about ""proof"" and ""Best Meats,""
well...I didn't think you'd actually go through with it!"
"38ac254","Leomon might really blow a fuse at me... Still, I wanna eat
this meat..."
"48ac3c7","...Anyway, I leave this place to you! Later, dude!"
"808dc5f2","Tyrannomon joined the city!"
"7f8dc41f","Whoa now...you don't have any proof of me for me?! You best
hand over that Best Meat next time, you hear me?!"
"33e62312","Oh ho...it's you! The newbie that buttered up to Leomon and
started hanging out around here..."
"32e621bf","...Huh? What was that? You want to know where ShineGreymon
is? Don't be ridiculous!"
"31e61fcc","The info I finally got by outwitting my rival Leomon by
giving up the location of the Meaty Troops..."
"30e61e59","You don't expect me to tell Leomon's gofer, do ya?! Or are
you gonna force it outta me?"
"2fe61ce6","Ah well...fine, let's do this!
I give up..."
"2ee61b73","Tch, lookit this tough guy! You think you can beat me?!
You'll regret this!"
"2de61980","Hmph! You'd better shove off, before I toss you outta here!"
"9ac37151","Hey now... It doesn't matter how many times you come over
here."
"97c36c98","I'm not gonna tell a gofer like you where ShineGreymon is!
Or do you plan to force me to tell you?"
"fd468e24","Owww ow ow ow ow! I give, I give! Battle over!!! I'll tell
you ShineGreymon's location..."
"4692fd","Head to the Generator Prison Room...apparently it's being
used as some kind of energy source...?"
"ff46910a","Jeez, I can't believe I told you that info I worked so hard
to get...now I'll never get ahead in the Meaty Troops..."
"fa46896b","You're a tough one, I bet you're full of promise! Alright,
let's get along from here on out!"
"f94687f8","Ogremon joined the city!"
"787dedaf","I am Woodmon...the Digimon in charge of the Generator Prison
Room."
"797def02","...Huh? You want me to give back ShineGreymon? How do you
know about that? ...Wait, exactly how much do you know?!"
"7a7df0f5","Like our plan to fire the Rose Palace laser using solar
power stolen from ShineGreymon..."
"737de5f0","...Like about laying waste to the Meaty Troop Digimon and
Ohguino Wilderness? You know about all that?!"
"747de763","Uh, you just told me everything...you all right?
I'm...gonna pretend I didn't hear that."
"757de8d6","Why, you... Now that you know our secret, here's no way
I can let you leave!"
"767dea49","...Well then get out of here, right now!"
"2ea064b4","It's the shady human... I guess you DO want to stop our plan
to fire a laser powered by ShineGreymon..."
"31a0690d","...Like how we'll shoot a laser using ShineGreymon's solar
power, laying waste to the Meaty Troops and Ohguino?!"
"58697721","Wait a minute... Don't tell me you know about the real
mastermind behind this...?"
"55697268","The one enticing Rosemon to raze the Ohguino Wilderness so
we can develop the land afterwards...?"
"566973db","Bony Resort's Myotis...mon...!"
"5b697bfa","...!"
"5c697d6d","In that case, I can't stay here anymore. Farewell!"
"59697894","Woodmon joined the city!"
"e281e69e","I am Woodmon...the Digimon in charge of the Generator Prison
Room!"
"e181e52b","I cannot let anyone go past here without Lady Rosemon's
permission! Get out of here, right now!"
"ca274138","Hey you! What're you doing here?!"
"cd2745f1","I am Leomon, the leader of the Meaty Troops of the Ohguino
Wilderness."
"cc27441e","I came on behalf of GrapLeomon!
I have nothing to tell you."
"cf2748d7","What? You came on behalf of GrapLeomon! Did something happen
to my friend?!"
"ce274764","({0} explained what had happened.)"
"d1274c3d","I see... So GrapLeomon did all that, just to save me...
But hey, that doesn't mean I trust you yet!"
"d0274a4a","If your story is true, then you must know about our motto...
Go on, tell me what it is!"
"c3273633","""Nice to Meat You!""
""No Meat, No Digi-Life!""
""Say No To Meat Thieves!"""
"c2273440","I think I've heard that phrase before, but...sorry, that's
not the right one."
"c524faa2","This is not the time for jokes. Please go."
"c624fc15","Hmm... Close, but no cigar..."
"c324f75c","You cannot expect me to trust someone who messes up at such
an important time. Please calm yourself and come back again."
"c424f8cf","Ohh! Yeah, that's our motto! Okay, I can trust you, please
help us out in GrapLeomon's place!"
"c124f476","The truth is, us Meaty Troops and Rosemon's Veggie Troops
are clashing here in the Ohguino Wilderness..."
"c224f5e9","In a meat field in the corner of these vast wastelands,
Rosemon erected a structure known as the the Rose Palace..."
"bf24f110","Ever since that day, the Digimon of that area have
experienced a severe food shortage."
"c024f283","What's more, Rosemon's forces formed the Veggie Troops,
and have tried to expel us from these lands!"
"cd25071a","If this continues, all of the Digimon will be in grave
danger! We need your strength to help oppose this outrage!"
