"Hash","string"
"4c857880","防禦住了嗎、好吧
那麼就像從前一樣，讓我來當你的對手吧"
"53858385","不愧是祭師獸，已經到達防禦術高手的領域"
"52858212","但是如果這麼下去…
嗚、該怎麼做！？"
"518580bf","原來如此，你也成長了呢…但是…"
"50857ecc","唔…你的幫助是沒用的…"
"57858a31","要我安靜在旁邊看什麼的，我做不到！"
"5685885e","…抱歉、還有謝謝，凶碼、漆黑"
"4d924606","…！！"
"4e9247f9","我們已經是祭師獸的一部分力量了唷，
對吧，{0}"
"9ac59d32","你這傢伙…
不，不這麼做的話不行！"
"99c59b5f","沒錯…
你看好了，我們絕對不會屈服的意志！"
"8098afeb","嗚…"
"8198b15e","葛葉獸…！"
"8298b331","你有個好同伴呢…"
"8398b4a4","那天，為什麼我會打破禁忌，
進化成為究極體，和你分開的理由…"
"8498b617","祭師獸…我也曾經非常羨慕你"
"8598b78a","先開始修行的我，也許在你眼裡看起來
什麼都辦得到"
"8698b97d","但是卻是你比較有天份
有著最重要的才能…陰與陽的心"
"7798a180","師父也曾經說過
這是你天生就帶有的特質"
"7898a373","…！"
"859af661","只對我斥責，也是為了我
但我卻連這都不懂"
"849af48e","原本就對控制陰陽之心
相當不拿手的我…在師父沉睡之後、"
"839af31b","一時被嫉妒、恐懼、欲望給迷惑…
終於犯下了禁忌"
"829af1a8","很愚蠢吧？　最後甚至到使世界混亂的境地"
"899afcad","……"
"889afb3a","我不應該復活的
…不、能將這些事傳達給你，真是太好了…"
"879af947","……"
"869af7d4","你不來鎮上嗎
告訴你個好地方，就叫開拓鎮…
來開拓鎮和祭師獸一起生活吧"
"7d9ae989","呵、呵呵…這個人類…一直都是這麼純粹、
按照自己所想的筆直的前進…"
"7c9ae816","祭師獸，我和你也曾經有過這種時候嗎…？"
"b9e07ea","葛葉獸…！"
"c9e095d","看起來理解了呢…"
"99e0484","嗯，也許需要些等待的時間…"
"a9e0677","事情也算是告一段落了，回去吧"
"4bbfd93e","喔喔，回來了嗎"
"4abfd74b","這次的散步還真久呢，祭師獸"
"49bfd5d8","哼…我和某個老頭不一樣，
我還能走很遠呢"
"50bfe0dd","呵呵，藉口也說得有趣一點吧"
"4fbfdf6a","……"
"4ebfddf7","！？　咦、葛葉獸！？"
"4dbfdc04","哎呀，歡迎啊"
"44bfce39","這個房子是你設計的嗎？　祭師獸"
"43bfcc46","？…是、是啊"
"c6bcc928","…是嗎，和過去相比，有著不錯的興趣呢"
"c7bcca9b","葛葉獸，你願意住在這個開拓鎮嗎？
非常感激"
"c8bccc0e","就是這樣"
"c9bccde1","那、那個、我是陽毬……，
咦、我們的事情，你全部都知道了吧"
"cabccf54","大致上呢、我對這種狀況很不拿手
不好意思，可以打完招呼後就結束了嗎"
"cbbcd0c7","…那是打招呼嗎，剛剛的"
"ccbcd2ba","哎呀哎呀，和祭師獸還真像呢"
"cdbcd42d","我沒有這麼糟吧"
"bebcbcb0","那是現在啊"
"bfbcbe23","{0}啊，你完美解決事情了吶"
"38c43863","嗯，就如同我的預想，
{0}、津津木，辛苦啦"
"37c436f0","沒想到三壞神和鋼鐵悟空獸
都願意加入開拓鎮"
"3ac43b49","使開拓鎮變得繁榮一直是我的心願"
"39c439d6","人類與數碼寶貝共同凝聚彼此的力量，
就算曾是執行者或強敵，現在都在這裡了"
"3cc43eaf","我已經死而無憾了！"
"3bc43d3c","哼，會這麼說的人，
反而一直死不了"
"3ec441f5","呵呵呵！說得沒錯！
就是這樣，開拓鎮和我是不滅的！"
"3dc44002","呼……"
"40c444db","這樣也不壞…總有一天一定能成為理想的樣子…
葛葉獸，你也慢慢像以前那樣…"
"3fc44368","追加劇情
「復活！　三壞神＋那傢伙」過關！"
"11dc04d7","你有在努力嗎？　泰坦獸在絕對零域，
一旦發現其他地點，我會馬上通知你"
"11dc04d6","現在知道的，果然是鋼鐵悟空獸，
又需要準備陷阱了嗎？"
"11dc04d5","凱王獸…
不管怎麼思考都覺得應該無法說服吶…"
"11dc04d4","祭師獸不在身旁，
好久沒有發生這種情況了…"
"11dc04d2","快去邏輯炎山，將葛葉獸他們帶回鎮上！"
"11dc04d3","三壞神都來到鎮上，我已經沒有任何需要擔心的事了吶！
嗯…？　我覺得好像又發生了什麼事…到底是什麼"
"12dc064a","呼嗯…沒什麼、我在考慮些事情"
"12dc064b","鋼鐵悟空獸也復活了嗎，
至今為止都按照順序…也就是說…"
"12dc0648","凱王獸出現在峽谷了…
哼…這樣的話…"
"12dc0649","這次給你添麻煩了，
必須鄭重的和你道謝"
"12dc064e","你能守護葛葉獸、讓一切隨著時間過去嗎
不，就算不特別說，你應該也能做得很好吧"
"13dc083d","功勞又都被你拿走了啊"
"13dc083c","雖然不會說希望有令人注目程度的活躍，
但如果沒有能動武的機會，身體都要生鏽了…"
"13dc083f","果然鋼鐵悟空獸也復活了啊，
如果數碼重組也能矯正一下他的性格就好了"
"13dc083e","成熟認真的鋼鐵悟空獸嗎…
不管怎麼想像都想像不出來"
"13dc0839","嘿、幸村，我們也去吧！"
"13dc0838","不行、不可以喔，空太！
我們有需要守護城堡…不對、城鎮的任務"
"13dc083b","說起來我之前也有發現
祭師獸悄悄的不知道去了哪裡"
"13dc083a","唔嗯，祭師獸似乎偶爾會到處轉轉看看街上的樣子，
但我完全不知道他有離開鎮上，不愧是空太啊"
"13dc0835","葛葉獸他們，如果能習慣城鎮就好了"
"13dc0834","和原本的三壞神一起吃飯…
嗯，雖然聽起來很夢幻，但這是現實呢"
"cdbfd38","就像到目前為止一樣，總是有辦法的吧！"
"cdbfd39","城鎮可能會突然遭到襲擊，
守護城鎮的事就交給我們吧"
"cdbfd3a","我回想起伺服塔台壞掉時，
那股絕望的感覺"
"cdbfd3b","那座塔，就這樣不修復沒關係嗎…？"
"cdbfd3c","還有兩個強敵呢…
但凶碼現在也是我們的同伴，應該很輕鬆吧？"
"cdbfd3d","雖然我偶爾也想出場一下，但如果對手是那兩人
果然還是有點太困難了"
"cdbfd3e","只剩下葛葉獸了呢，
和祭師獸過去到底發生過什麼事…我好在意！"
"cdbfd3f","沒錯，雖然被說不要在意，但反而更在意了
呵呵"
"cdbfd30","哎呀─，真不好意思又讓你這麼活躍
雖然我也想分享我自傲的妹妹們的事情…"
"cdbfd31","如果是你妹妹的事，我已經被迫聽很多了…"
"ddbfeab","凶碼對他們下命令不就好了！
不是這樣嗎？"
"ddbfeaa","那傢伙果然復活了啊─！
會來鎮上嗎─？"
"ddbfea9","鋼鐵悟空獸給我1枚幸運硬幣了唷！
他其實是個不錯的傢伙吧！？"
"ddbfea8","祭師獸行蹤不明─！
希望能立刻展開搜索！"
"ddbfeaf","不愧是我的{0}！
辛苦你了！"
"edc001e","首先是泰坦獸嗎
是個強勁的傢伙，如果能到鎮上，就太令人安心了"
"edc001f","泰坦獸是奧加獸那種鬼人型數碼寶貝的最強進化，
我以前也和奧加獸他們常打架"
"edc001c","津津木似乎正在苦戰，
去幫助他吧，拜託了"
"edc001d","看來順利合力解決事件了呢， 
你還真是優秀的學生呢"
"edc001a","祭師獸和葛葉獸… 感覺就像是姊弟呢，
身為獨子的我，有點羨慕啊"
"edc001b","啊、對了，泰坦獸和我稍微商量後，
似乎開始在鎮上做些有趣的事了"
"edc0018","如果有空的話，去泰坦獸那邊看看吧"
"edc0019","太厲害了呢，
下次有空時，能當我的對手嗎"
"fdc01f1","為什麼沒辦法馬上發現呢…
不好意思、我也不太清楚呢"
"fdc01f0","因數碼重組而覺醒了新力量…？
真是相當有趣呢"
"fdc01f3","接下來是那個組合…
要和組合的敵人對戰相當的麻煩呢"
"fdc01f2","如果要找凱王獸的話，他在異次元唷
好像和混沌神魔獸處得不太好呢"
"fdc01f5","葛葉獸和我知道的某人很像呢…
雖然性格完全不同"
"8dbf68c","雖然說事前就已經稍微預測到了…
發生非常不得了的事了"
"9dbf87f","去公公獸的家裡說吧
必須馬上進行緊急的處理"
"16de4b6d","三壞神這個名字…
該怎麼說…　聽起來好像感冒藥的名字啊…？"
"15de49fa","我不知道唷…
那只是形容不同吧…？"
"8803c1b6","…嗨！"
"8703bfc3","！？"
"8603be50","看來還滿順利的樣子呢，
剩下的就是能不能戰鬥了…"
"8d03c955","啊、抱歉，還沒和你說明呢，
這是泰坦獸的新技能"
"8c03c7e2","在被隔絕的異空間裡，召喚出馴獸師
再加上…"
"8b03c60f","在這裡能從過去或是未來召喚出2隻夥伴"
"8a03c49c","嘿！"
"9103cf81","（’’）"
"9003ce2e","！！"
"83017b20","雖然有些狡猾，
但和你戰鬥，必須做好萬全的準備"
"84017c93","我也迫不及待了…
那麼，開始吧！　我的夥伴！"
"940851a8","嗯…動不了，
不行了，在這個空間容量會不足"
"97085661","抱歉，必須中止了
雖然很可惜…但下次還是會有機會的吧"
"9608548e","[重要]提示
此事件以「超困難模式」重新遊玩
內容將會有所變化"
"95956983","投降，我認輸了"
"96956b76","嗯，我完全沒有任何藉口了呢，
果然不實際試試看不會知道"
"97956ce9","我決定好新目標了…
我也會試著培養出2隻夥伴…"
"98956e5c","那時，再來戰鬥吧，
你願意和我約定嗎？"
"99956fcf","謝謝，
今天真的非常愉快"
"9997aea6","嗯？　啊、要再和我戰鬥嗎？
我不介意喔"
"9897ad33","有時候也會心血來潮，
放鬆心情的來戰鬥吧！"
"f3453621","嗨、{0}"
"f0453168","這裡是泰坦獸製作的空間，
為了究極的戰鬥與被選召的馴獸師的空間"
"f14532db","在這裡能從過去或是未來召喚出2隻夥伴"
"f6453afa","泰坦獸選了非常適合你的對手了呢"
"f7453c6d","對我來說，這也是夢想實現…
來吧、開始吧！"
"c97c23b4","現在的戰力也行不通嗎…"
"cc7c280d","但是總有一天…　我一定會堂堂正正的贏過你…
那才是我真正的夢想實現"
"cb7c269a","呵呵、好好期待唷"
"69bcb827","喔，你來了啊，{0}
現在發生了非常可怕的事情"
"69bcb826","這個數碼世界的公共廁所，
竟然被大便獸們給佔領了"
"69bcb825","開拓鎮裡的廁所雖然還沒事…
但其他9個區域的廁所全部都被佔領了！"
"69bcb824","還不清楚目的是為了什麼，
真是不祥的情況啊"
"69bcb823","我們稍微去看了一下情況…"
"69bcb822","他們好幾隻密實的堵在廁所裡，
似乎不管發生什麼事，都不打算出來的樣子"
"69bcb821","嗯，雖然想要強制趕走他們…"
"69bcb820","但是就這樣進行攻擊的話，廁所會一起壞掉，
這可就本末倒置了"
"69bcb82f","如果沒有什麼能讓他們出來的辦法，還真難辦呢"
"69bcb82e","雖然我已經先和空太輪流到各地發送
鎮上製作的攜帶便器"
"6abcb99a","但這樣下去也只是杯水車薪而已
遲早有一天攜帶便器的數量會不夠的唷"
"6abcb99b","其實暴食荒野往西，
數量已經不夠配給了…"
"6abcb998","拜託了！　這可是世界的危機吶
能請你助我們一臂之力嗎？"
"6abcb999","{0}、
拜託你了"
"6abcb99e","真是沒辦法，好吧！
咦？　要拜託我什麼？！"
"6abcb99f","咦？　要拜託我什麼？！"
"6abcb99c","是嗎，你願意接受委託嗎！
太好了！"
"6abcb99d","那麼，大便獸們的事，就交給你了！"
"6abcb992","是、是嗎是嗎！
廁所的事，你願意幫助我們吧！"
"6abcb993","哎呀哎呀，不愧是{0}呢！
呼～，這麼大的危機…　真是得救了呢，對吧、陽毬"
"6bbcbb0d","就是啊─，呵呵呵，
不愧是{0}！"
"6bbcbb0c","我們現在因為別件事而忙不過來…
抱、抱歉了"
"6bbcbb0f","鼻涕獸做了壞事了嗎─？
那人家去說服他們─！！"
"6bbcbb0e","唉、唉呀，露休，{0}難得拿出了幹勁，
不需要做些多餘的事…"
"6bbcbb09","嗯，是嗎。　說服嗎…"
"6bbcbb08","鎮上也有大便獸和鼻涕獸
問問他們，說不定可以得到什麼突破口"
"6bbcbb0b","問問鎮上的大便獸、鼻涕獸、白金大便獸吧，
拜託你了，{0}"
"6bbcbb0a","很好很好，這樣我就安心了"
"6dbefcca","喔、{0}
廁所的事情怎麼樣了？"
"6dbefccb","不好意思，這件事就拜託你了"
"6dbefcc8","啊、怎怎、怎樣？　還順利嗎？
抱、抱歉沒有去幫你忙"
"6dbefcc9","如果空太在的話就好了
但他去運送攜帶便器還沒回來…"
"6dbefcce","我也因為搬運攜帶便器忙不過來，
所以加、加油唷～，啊哈哈…"
"6dbefccf","全都只交給{0}，對不起…"
"6dbefccc","在這種時候又發生別的事件，
這該不會是…"
"6dbefccd","喔─{0}，最近好嗎─！
人家也想和鼻涕獸捏捏抱抱─！"
"6dbefcc2","什麼─！　有很帥的鼻涕獸嗎─！？
好想見他喔─！"
"6dbefcc3","我竟然被分配到發送便器的工作…
不對，這時候要忍耐…"
"6cbefb57","大便獸的集團行動，是大便獸大王的命令…？
他們的思考，對我們來說真難以理解呢…"
"6cbefb56","這次的事件在我的興趣之外，
該說是麻煩、還是該說我不想接觸呢…你也理解一下吧"
"6cbefb55","好像發生了什麼大事？
我會在最後搶走你的功勞，所以要好好加油唷─"
"6cbefb54","莉娜！　身為皇家騎士我不能放過
你那麼卑鄙的發言！　你是開、開玩笑的對吧！？"
"6cbefb53","…呼嗯……　我的力量也還沒完全回復，
雖然不好意思，但能交給你嗎，{0}"
"6cbefb52","由那些自由的大便獸、鼻涕獸們組織起來的行動…
希望你能仔細調查並做出相對應的處理"
"bff2dc3a","唔─嗯、我不太想談這件事，
但是看起來沒辦法了鼻涕…"
"bff2dc3b","其實之前我也有收到召集的數碼訊息…
似乎動員了所有的鼻涕獸一族鼻涕"
"bff2dc38","好像連大便獸族的大將軍也派遣出來了…
已經完全是戰爭規格了鼻涕…太、太糟糕了"
"bff2dc39","因為我不想參與，就無視了那封數碼訊息…
還是這裡待起來最舒服"
"bef2da47","哎呀呀呀！？
嗯？　你說公共廁所被佔領了？"
"bef2da46","啊、我也有收到數碼訊息喔─"
"bef2da45","嗯─，將我的身體埋進土裡的話，
我覺得非～常的安穩，像是要融化一般…"
"bef2da44","感覺不是普通的好喔─
我變得不管發生什麼事，都不想離開了"
"bef2da43","啊？　你說該怎麼辦？　這個嘛…
我們大便獸族對『化石大便』相當著迷"
"bef2da42","如果得到它的話，我想應該就可以把他們引誘出來，
但實際上真的有效嗎…不管怎麼說都是化石了"
"bdf2d8d4","佔領廁所的事…？
咦、真的做了嗎！？"
"bdf2d8d5","我以為是在開玩笑，無視那封數碼訊息了
不過就算知道是認真的我也不會去"
"bdf2d8d6","我喜歡亮晶晶的東西喔，
在這裡被美麗的東西給包圍最幸福了"
"bdf2d8d7","你說解決方法？　嗯～，這個嘛…
我記得大平原那裡派出的是努梅爾佛斯將軍"
"bdf2d8d0","那傢伙應該對「天然的成熟數碼垢」相當著迷，
如果散放出那東西的氣味，應該會從廁所中出來吧"
"bdf2d8d1","天然的成熟數碼垢，
應該生長在「MOD船長室」旁邊的小房間裡"
"bdf2d8d2","那我發送數碼訊息囉～"
"baf095a4","我、什麼都不知道喔…
從那之後我也沒收到任何數碼訊息"
"baf095a5","無視那封數碼訊息可能惹怒他們了，
我絕對不會離開這裡的…"
"782cfca5","嗯嗯嗯…　如果你喜歡那種垃圾的話
我再撿給你吧…　下次再來我這裡吧…"
"7d41c1ca","鼻涕鼻涕…　這裡最舒服了…"
"baf095a6","嗚─嗯…　我知道的全都告訴你了"
"f5fb125c","唉呀呀呀！
來了呀、來了呀─"
"f5fb125d","公公獸那傢伙和我說
來農業區的話，應該能幫上忙"
"f5fb125e","到底是什麼意思？
總之─我完全不知道要做什麼！"
"f5fb125f","我會隨便找點事做的，
多指教啦！"
"87b30217","啊─這樣怎麼樣啊，我有個好想法"
"87b30216","你們所累積的詛咒，<icon>呪い</icon>。
我可以幫你們使用減輕的法術喔"
"87b30215","但是呢…　數碼寶貝的心情…<icon>機嫌</icon>
可能會變得惡劣也說不定喔…"
"87b30214","怎麼樣，要不要試試看！？"
"87b30213","拜託了（{1}）
拜託了（{2}）
不用了"
"baf095a7","哎呀，怎麼了？
事情有進展了嗎？　讓那群笨蛋住手了嗎？"
"baf095a0","希望你能盡快解決～、那實在太羞恥了我才不幹呢…
我還是去買東西吧、買東西！"
"a3a81d67","喔呵呵呵呵！
{0}、你好啊"
"a3a81d66","我還有好多錢都花不完呢，
所以我打算大買特買為鎮上的經濟做點貢獻"
"a3a81d65","還有我非常的喜歡這家店！
我會一直待在這裡喔！"
"a3a81d64","如果你可以了解有錢人的心情的話，
來找我吧，我會給你我們友情的證明喔"
"928ec7ec","喔呵呵，到處都是想要的東西！
這個也是那個也是…　買！都買！"
"928ec7ed","真是的…　就算沒有為金錢所困
也還是很困擾呢？"
"2cf804ff","（好像有誰一直佔著廁所，打不開…
　得想個辦法才行）"
"26f5bcf6","（在身上染上天然的成熟數碼垢香味）"
"fbc03399","這個芬芳香味是天然…
嗯！　還以為是同伴，結果是你嗎！"
"fbc03398","就算驅趕了執行者，我想總有一天無法避免，
要正面對上這個世界的救世主…"
"fbc0339b","我是負責誓約草原的大將、
光速之努梅爾佛斯"
"fbc0339a","欸─，你們到底有什麼目的？
能離開廁所嗎？"
"fbc0339d","DO_NOT_TRANSLATE"
"fbc0339c","一切都是為了達成我們
大便獸‧鼻涕獸聯盟的悲願…"
"fbc0339f","為了讓全員都能「隨地○便」！"
"fbc0339e","因為這是大便獸、鼻涕獸的共同悲願，
此事無任何商量餘地"
"fbc03391","現在你能做的只有兩件事
回去、或是「隨地○便」！"
"fbc03390","（「隨地○便」…？？　隨地……便？
　難道是…在野外忍不住的…那個？）"
"f8c02ec0","身為一位武將，只要是那位大人的希望，
我即使粉身碎骨也在所不惜…"
"f8c02ec1","多說無益了，我是不會讓出這個公共廁所！
你能夠跟上我光速之努梅爾佛斯的動作嗎！"
"ffc039c5","太、太精彩了…救世主殿下…"
"ffc039c4","在前方伺服沙漠裡的摩拉伊格爾，
現在氣勢激昂，對你來說，應該無法輕易打倒…"
"ffc039c7","但是如果你能遇到斯卡費爾特的話，
希望你能夠帶一句話給他，「皇冠的秘密已經交給公主了」…"
"ffc039c6","『野外‧糞土王國』萬歲！"
"ffc039c1","（跳入沖水馬桶自殺了…
　『野外‧糞土王國』到底是什麼？）"
"ef6bbfcc","嗯？　這個香味是努梅爾佛斯嗎喀拉？"
"ef6bbfcd","喀喀拉！　我記得你是拯救這個世界的救世主…"
"ef6bbfce","你帶著天然的成熟數碼垢的香味到達這裡
也就是說，努梅爾佛斯失敗了嗎…"
"ef6bbfcf","那傢伙，想必是光榮戰死的吧
再來就輪到我了"
"ef6bbfc8","…也就是說，你不能容許「隨地○便」嗎，"
"f26bc485","我對你既感到怨恨、卻也同時尊敬著你"
"ef6bbfc9","但是我身為武士！　為了『野外‧糞土王國』
是無法退卻的，你能夠理解吧？"
"ef6bbfca","不、等等，我還有話…
抱歉，我不太能理解"
"ef6bbfcb","DO_NOT_TRANSLATE"
"ef6bbfc4","已經無話可說了！
我摩拉伊格爾，怒濤上陣！"
"eb6bb980","咕嗚…　你的怒濤，我感受到了…
那股從胃底湧出也不會認輸的激烈程度…"
"eb6bb981","在邏輯炎山深處的『炎之聖城』，
有著我們也不知道的東西存在著"
"eb6bb982","聽說大便獸的大將　普布朗克
正在守護那東西，好像是化石還是什麼的…"
"eb6bb983","敗者唯有消失一途！
『野外‧糞土王國』萬歲！"
"eb6bb984","（又跳入沖水馬桶裡自殺了…）"
"adee1223","（撿到化石大便了！）"
"adee1222","那個化石大便！　你打算做什麼！"
"aeee1396","嗯？　唉呀唉呀，你是…　救世主對吧！"
"adee1221","據說你擊退了努梅爾佛斯和摩拉伊格爾，
原來如此、原來如此…"
"adee1220","原本以為不過是化石大便小偷，
看來是為了引誘我出來的策略！"
"adee1227","哼哼！　很好！　非常好！
我要糞發了喔喔喔喔喔喔！！"
"adee1226","像是發現了特大「隨地○便」的時候，
嗯！　這股高昂感！　心跳加速！"
"adee1225","累積在我體內的炙熱物，
現在就像要爆發一樣！"
"adee1224","……"
"adee122b","嗯！　一切都是命運、做好覺悟吧！
巨岩之普布朗克、參上！！"
"b1ee186f","哼！　糞發…　我輸了…
沒辦法活著見到『野外‧糞土王國』了…"
"b1ee186e","電路海角的格利爾邦茲亞
能以敲打化石大便所發出美音呼喚出來…"
"b1ee186d","『野外‧糞土王國』萬歲！"
"b1ee186c","（遠方傳來沖水馬桶的聲音）"
"da9c1756","這個美妙的聲音，
化石大便的聲響，多麼的誘人心弦…"
"da9c1757","哈！　你是！　救世主嗎？"
"da9c1754","你帶著化石大便來到這裡，
也就是說打倒普布朗克了嗎…"
"da9c1755","嗯…雖然我明白隨著『石版的預言』起舞的戰鬥
毫無意義，但我也只能一戰！"
"da9c1752","快住手吧，為什麼要做這種事？
石版的預言是？"
"da9c1753","DO_NOT_TRANSLATE"
"da9c1750","我會說出我所知道的一切…
但前提是，你必須打敗我！！"
"de9c1d82","嗚…嗯…　這、這場戰爭
一切的起因都是『石版的預言』"
"de9c1d83","石版是在『下水道』裡發現的…"
"de9c1d80","像那種哪裡來都不知道的石板，
竟然引起了這種戰爭，太可怕了…"
"de9c1d81","但是大家高昂沸騰的出征氣糞，
就像下腹部的疼痛一般尖銳強烈"
"de9c1d86","我阻止不了…"
"de9c1d87","找到那塊石版的，是在暴食荒野的柯爾拉斯，
那傢伙非常心狠手辣…請您多加小心"
"de9c1d84","救世主啊…希望你能夠阻止大王，
永別了…　「大王萬歲！」"
"de9c1d85","（石版的預言？　大王？）"
"62d7bf35","啊？！　你是…這個世界的救世主！"
"62d7bf34","唔唔唔，對不起，
我不能讓你通過這裡…"
"62d7bf37","屁哈哈哈，打倒這傢伙屁？
管他是什麼救世主！"
"62d7bf36","？！"
"62d7bf31","這些傢伙是這附近的數碼寶貝，為了得到廁所使用權，
嗯，已經投入了我柯爾拉斯的陣營！"
"62d7bf30","都是因為汝等所分配的攜帶便座，
沒有送到這個地方！！"
"62d7bf33","使用污物技能的優秀金色糞機兵！
屁哈哈，你能夠打倒他們嗎屁？"
"62d7bf32","要掩著屁股逃走了嗎，我會當做沒看見喔屁─！"
"62d7bf3d","骯髒的傢伙！！
所以？"
"62d7bf3c","DO_NOT_TRANSLATE"
"5fd7ba7c","屁哈哈哈！　值得稱讚～值得稱讚～！"
"5fd7ba7d","屁哈？　汝打算對這些悽慘的糞機兵
見死不救嗎屁？"
"5fd7ba7e","屁哈哈哈！　上吧！　金色糞機兵們啊！
我會在廁所中替你們加油的屁！"
"5ed7b889","喀喀喀喀，我輸了…
柯爾拉斯，接下來請你挺身戰鬥吧"
"5ed7b888","如果不這麼做的話
我將會破壞這座公共廁所"
"5ed7b88b","屁哈…哈？
破壞廁所的話汝等也會感到困擾吧屁？"
"5ed7b88a","我們被打倒的現在，和契約前的狀態一樣，
都無法使用…"
"5ed7b88d","所以現在正是，以被封印住的「齊格瓦雷射」
將你和廁所給擊倒！！"
"5ed7b88c","等等屁！　咿─！
要解決你們的不是我柯爾拉斯！"
"5ed7b88f","馬上『白金榮光』就要拿到『皇冠』、
引導我們一族屁！　汝等的末日馬上就要到了屁！"
"5ed7b88e","再會了！"
"5ed7b881","柯爾拉斯…逃走了嗎…　對不起，
我們打從一開始，就這麼做的話就好了"
"5ed7b880","在這前方，是防守著「薔薇之城」的斯卡費爾特
他是非常強大的強者…"
"5bd7b430","同時品性也相當高潔，
因為憐憫我們，替我們和柯爾拉斯談判…"
"5bd7b431","似乎還讓這附近幼小的數碼寶貝
偷偷使用廁所的樣子"
"5bd7b432","我想應該只要你報上名號，
就會出現了，那麼再見…"
"c5b506c8","初次會面，救世主殿下，
我是斯卡費爾特"
"c5b506c9","（說明了努梅爾佛斯的傳言）"
"c5b506ca","什麼！
努梅爾佛斯將「皇冠的秘密」告訴了公主！？"
"c5b506cb","唔…皇冠上的「謎之文字」就是一切的關鍵，
如果能早一步理解…"
"c5b506cc","「謎之文字」和「石版預言」之間的內容有出入的話，
就不會像這樣隨著『野外‧糞土王國』什麼的起舞吧…"
"c5b506cd","…但是很抱歉，這也算屎命運吧，
到了這個地步，決不能讓你阻止侵略…"
"c5b506ce","雖然不想對你出手，
但我身為大王麾下的武士，將會全力以赴！！"
"c5b506cf","嗚？！　什麼！"
"c5b506c0","屁哈哈，我聽到汝不忠的證據了
在戰鬥中毒身亡吧、斯卡費爾特"
"c5b506c1","我要向大王報告你的背叛屁，
這下你就結束了屁！　再會了！"
"c8b50b81","嗚…科爾拉斯！　這個背叛者…"
"c8b50b80","毒！？　沒事吧…？
雖然我不知道發生什麼事…需要治療道具嗎？"
"c8b50b83","不要緊…　這點小毒、對我沒有影響…"
"c8b50b82","現在…　身為一介武士，我不能棄守這戰場！
雷鳴之斯卡費爾特、登場！！"
"c9b50d74","真不愧是…救世主殿下…
雖然非常的難看，但我就在此撤退了"
"c9b50d75","我必須要追上柯爾拉斯，
不能讓大王聽那種傢伙的話，背後也還有其他人也說不定"
"c9b50d76","你接下來遲早會遇見卡歐利耶爾…
是鼻涕獸族的公主，見到他時能幫我帶句話嗎"
"c9b50d77","為了完成「重要任務」，請不戰而退
這是斯卡費爾特的留言"
"c9b50d70","我和他之間有約定好的暗語，
「賭上不可動搖的強運」、「在昨夜的夢裡再度相遇」"
"c9b50d71","不好意思，拜託你了"
"c9b50d72","接下來出現的會是骸骨山莊的魔德利亞斯…
只要你說出斯卡費爾特已經撤退了，他應該會飛奔而出吧"
"c9b50d73","雖然他好像知道些什麼事情的樣子…
不過我和他…稍微不太合…所以…唔唔…"
"c9b50d7c","那個…　不、沒什麼、抱歉，
那麼就這樣了，救世主殿下！　再會了！"
"3001c61f","斯卡費爾特被我打敗了～
魔德什麼的，我想和你說關於斯卡費爾特的事"
"3001c61e","你說什麼！　你竟然把人家的斯卡費爾特給！
…等等，你是！　該不會是救世主吧？"
"3001c61d","嗯～，是嗎…
那人家的斯卡費爾特現在在哪裡？"
"3001c61c","（轉述了斯卡費爾特的留言）"
"3001c61b","去追柯爾拉斯了？　假的！　一定是騙人的！
他一定是去了公主那裡！"
"3001c61a","嘰─！　太懊悔了！　卡歐利耶爾是
白金鼻涕獸、人家是庸俗獸！"
"3001c619","我們之間的差距的確是一目了然！
但是人家的純愛真心，是斯卡費爾特的！"
"3001c618","先不說這個，你知道…石版的預言嗎？
斯卡費爾特說了很多關於預言的事"
"3001c617","嘰─！　…預言？
啊…是說鼻涕獸、大便獸族將會滅亡的那個啊"
"3001c616","那塊寫著預言的石版，是在『下水道』發現的，
「追尋野外‧糞土王國吧，如此便能存續」"
"3101c7f2","自從發現這塊石版後，全族都大暴動了，
於是在大王的號令之下，決定要侵略地面"
"3101c7f3","嗯─！　那皇冠的秘密是…？
難、難不成…你也知道關於皇冠的秘密嗎！？"
"3101c7f0","皇冠的秘密啊…，石版後面有提到，
「然王國再無戰捷之時，將皇冠獻給白金榮光吧」"
"3101c7f1","雖然皇冠上的文字無法辨別，
但好像內容是相同的"
"3101c7f6","不過這樣說起來，不管是誰，
只要是白金大便獸便可以繼承王位的意思嗎？"
"3101c7f7","但是人家鼻涕獸族和王位一點也沒關係，
不是大便獸就無法當上大王呢"
"3101c7f4","夠了吧？　斯卡費爾特也不在，
讓我們來玩玩吧，救世主"
"2c01bfd3","唔呼～嗯…太開心了，但是也就此為止了呢…"
"2c01bfd2","在絕對零域的卡歐利耶爾，是我們的公主…
他是不會被打倒的"
"2c01bfd1","還有…　這個我已經不需要了，給你吧"
"2c01bfd0","（獲得石頭的碎片）"
"2c01bfd7","在發現石版的前一天，柯爾拉斯好像正在搬運什麼的途中
跌倒、掉落下來的，應該是什麼東西壞了"
"2c01bfd6","那時候人家撿起來想交給斯卡費爾特…"
"2c01bfd5","做為餞別禮，這就給你吧，
再會了、救世主，斯卡費爾特萬歲！"
"2aa69792","……"
"2aa69793","賭上不可動搖的強運！"
