"Hash","string"
"9534d83c","We're not 100% official as of yet, if you know'm sayin', but
this Item Shop is open for business!"
"9534d83b","Thanks for your business! And by that, I mean whatcha
buyin', buddy?"
"9434d64d","Would ya lookit this, this's some shop we've thrown
together, if I do say so myself!"
"9434d64e","It's still got a little ways to go, through...another coat
of paint, another upgrade, and a slick product selection!"
"9434d64f","Now then, whatcha gonna buy to commemorate our for-real
grand opening?"
"223fe604","The Item-Shop-To-Be is open for business! What can we do for
you?!"
"223fe605","Buy
Sell
Exit"
"223fe606","A pleasure doing business with ya, homie!"
"223fe607","The Item Shop is open for real! Take a look around, ya won't
be disappointed!"
"223fe600","Buy
Sell
Exit"
"223fe601","A pleasure doing business with ya, homie!"
"aa2618d8","Heyah, how's it goin'?! Thanks for your help before."
"aa2618d9","This is what they call a Fishing Hole, yeah? Seems like a
good time!"
"aa2618da","I've put together something to make fishing even more fun:
new lures!"
"aa2618db","But I'll only exchange them for the fish I want! They're
pretty awesome, whaddaya expect?"
"aa2618dc","Ah, well no need to rush, it's not like they're going
anywhere. Come back anytime you want!"
"1d1b0af3","Yo, down for some hardcore fishing action?!"
"1d1b0af2","Wow, I can't believe you've gotten all the lures! There
ain't nothing more I can do for you."
"1d1b0af1","But I'll only exchange them for the fish I want! They're
pretty awesome, whaddaya expect?"
"1d1b0af0","Exchange Digiloach x 10 for the Snake Lure."
"1d1b0af7","Exchange Digitrout x 10 for the Frog Lure."
"1d1b0af6","Exchange Digiarowana x 10 for the Crayfish Lure."
"1d1b0af5","Bring them here once you have enough!"
"1d1b0af4","You brought ten Digiloaches! All right, here's your Snake
Lure!"
"1d1b0afb","You got a Snake Lure!"
"1d1b0afa","The Snake Lure makes it easy to fish small fry. Use this to
go after the tiny ones!"
"1c1b0900","You brought ten Digitrouts! All right, here's your Frog
Lure!"
"1c1b0901","You got a Frog Lure!"
"1c1b0902","The Frog Lure makes it easy to fish big game. Use this to
go after the large ones!"
"1c1b0903","You brought ten Digiarowanas! All right, here's your
Crayfish Lure!"
"1c1b0904","You got a Crayfish Lure!"
"1c1b0905","The Crayfish Lure is good for medium to big-sized game. Good
for balanced angling."
"f7a8ac99","Eh heh heh, well look what the cat dragged in. Leave all the
fieldwork to me!"
"f7a8ac98","This field is a bit small, so it'll be hard to do any major
improvements..."
"f7a8ac9b","Still, for now let's work on upping the crop yield! Here we
go!"
"f7a8ac9a","It looks like this field can grow crops other than the usual
meat!"
"f7a8ac9d","You can still increase its size, which will let you grow all
kinds of crops at the same time!"
"f7a8ac9c","All right, I'll leave the upgrade to you!"
"fcbd7222","Eh heh heh, did you come to see how your crops are coming?
Want to replant some crops while you're at it?"
"fcbd7223","Eh heh heh, gonna replant your crops?"
"fcbd7220","Okay then, bye bye now!"
"fcbd7221","Eh heh heh, I worked together with Tanemon to improve the
way we grow meat!"
"fcbd7226","A bigger field would be reaaal nice right about now..."
"6061e453","What it is, {0}! Ain't it a bee-yoootiful day?!"
"6061e452","Hee hee, I went and set up a Builder! Pretty sweet, right?"
"6061e451","But this Builder still isn't finished. If the city doesn't
get bigger, it'll be like a lil' paper-mache town..."
"6061e450","Still, it's not like I'm playing around. I'm taking stock of
all the materials in city storage."
"6061e457","It looks like no one's been taking inventory of these babies
at all! Once the city gets bigger,"
"6061e456","and the Builder starts operating, we'll be able to use all
sorts of materials. I can't wait for that day to come!"
"6061e455","Thanks for coming, {0}! Take a look, isn't
my Builder bee-yoootiful now?!"
"6061e454","We can use the materials you've collected up to now to
upgrade your facilities!"
"6061e45b","You can also see how much of each material you've collected.
Now then, keep those upgrade requests coming!"
"ee0ac378","Jeez, this city should hurry up and grow already... Oh hey,
you want to know how much material you've got in storage?"
"ee0ac379","Hey hey! Ready to rebuild some facilities? Or how about
checking your materials? You want it, you got it!"
"ee0ac37a","Thanks man, take it easy. And don't be a stranger!"
"ee0ac37b","DigiDeepwater: {13}  DigiAcid: {14}
DigiOil: {15}  DigiSap: {16}"
"ee0ac37c","DigiLatex: {17}  DigiMercury: {18}
DigiIonwater: {19}  DigiRainbowdrop: {20}"
"ee0ac37d","DigiCopper: {13}  DigiIron: {14}
DigiSilver: {15}  DigiGold: {16}"
"ee0ac37e","DigiWhitegold: {13}  Mithril: {14}
Chrome Digizoit: {15}  BK Digizoit: {16}"
"ee0ac37f","DigiSand: {13}  DigiStone: {14}
DigiRock: {15}  DigiLight: {16}"
"ee0ac370","DigiNight: {17}  DigiQuartz: {18}
DigiOnyx: {19}  DigiEmerald: {20}"
"ee0ac371","DigiWhitewood: {13}  DigiBlackwood: {14}
DigiPalm: {15}  DigiSnowwood: {16}"
"ef0ac4eb","DigiGreatwood: {17}  DigiBamboo: {18}
DigiFirewood: {19}  DigiFelwood: {20}"
"ef0ac4ea","And that's the way things stand!"
"befe00a4","Oh, {0}}...everyone here in the city has been
real nice to me, that's for sure."
"befe00a5","But still, I want to be helpful to you somehow! Hmm, What to
do, what to do..."
"befe00a6","Oh, I know! Do you know what ""preferences"" are?"
"befe00a7","All Digimon have a preferred food. For example, I'm a fan of
wild mushrooms myself..."
"befe00a0","Everyone likes one of the seven kinds of food. Some of us
even have an extra-special favorite!"
"befe00a1","Favorites aren't just about type... They're more specific
than that. Sometimes it's not an ingredient, but cooking..."
"befe00a2","Digimon roll through preferences whenever they Digivolve to
a different type."
"befe00a3","Favorites never change; once a Digimon's picked one, they
stick with that until they're reborn."
"befe00ac","It'd be a pain to remember everyone's preferences, so I'll
keep track of what your partner Digimon like!"
"befe00ad","You should come ask whenever one of them Digivolves. Now
then..."
"3155219f","Oh, you came to ask about preferences! Hmm...okay, let me
see here..."
"3155219e","{1}'s preference is...
{20}!"
"3155219d","{1}'s favorite is...
{19}!"
"3155219c","{1}'s favorite...
it looks like they don't have one yet!"
"3155219b","{2}'s preference is...
{18}!"
"3155219a","{2}'s favorite is...
{17}!"
"31552199","{2}'s favorite...
it looks like they don't have one yet!"
"31552198","Let your partner Digimon eat their preferred foods!
Something good will come of it, I'm sure!"
"de65fa8a","Come on in, {0}!"
"de65fa8b","I'm working at a restaurant now. I get to sneak a bit of
food on the side, heh heh!"
"d81400e1","I'm in charge of fast food around here. How about a side of
fries?"
"d81400e0","Okay then, bye bye now!"
"fe771189","What's up, {0}?"
"fe771188","I'm part-timing at the restaurant. How cool is that?!"
"38bd712","Welcome! Would you like a shake?"
"38bd713","Thanks for coming!"
"f884df88","{0}...for now on, I am at your beck and call."
"f884df89","Now then, I would like to open a restaurant in this city..."
"f884df8a","But it will take some time to prepare. My apologies..."
"f884df8b","I have fulfilled my dream of cooking in the city. Do come
and try my food sometime."
"6a3c9d23","You can eat Japanese cuisine and learn the etiquette."
"6a3c9d22","Until then."
"6a3c9d21","I want to open a restaurant, but it will take some time to
prepare."
"34b157ef","Thanks for coming, {0}! Now, then,
let's get to it..."
"34b157ee","Hmm? What's that? You want an explanation?"
"34b157ed","This is the Colosseum. Well...a virtual one."
"34b157ec","That's why you can choose your opponents anytime. We've
prepared a few challenges for you!"
"34b157eb","Also, we've got some special rules... Wanna hear them?"
"34b157ea","It's a virtual arena, so you won't take any real damage if
you lose. On the other hand, you won't grow stronger either."
"34b157e9","If you win you'll get <icon>LUCK</icon> (Luck Coins), but you can only
get one reward from each match in a single day."
"34b157e8","If you win a whole bunch, more and more matches will appear.
Aim for the top!"
"439834f4","Hey, welcome back to the Colosseum! Which match do you want
to try?"
"439834f5","Do come back again."
"78435b77","HELLO. I WAS SCOUTED BY THE BUILDER."
"78435b76","I RETRIEVE BOTH METAL AND WOOD."
"78435b75","I SHALL WORK AS BEST I CAN! UNTIL NEXT TIME."
"e7293c7c","I AM LOOKING FOR MATERIALS. PLEASE GIVE THE COMMAND!"
"e7293c7d","UNDERSTOOD. I SHALL DO MY BEST!"
"e7293c7e","GREETINGS. I HAVE RETURNED. HERE IS WHAT I FOUND!"
"e7293c7f","You found 10 DigiIrons! They've been stored in city storage!"
"e7293c78","You found 10 DigiSilvers! They've been stored in city
storage!"
"e7293c79","You found 10 DigiGolds! They've been stored in city storage!"
"e7293c7a","You found 10 DigiWhitegolds! They've been stored in city
storage!"
"e7293c7b","You found 5 Mithrils! They've been stored in city storage!"
"e7293c74","You found 5 Chrome Digizoits! They've been stored in city
storage!"
"e7293c75","You found 5 Black Digizoits! They've been stored in city
storage!"
"e8293def","You found 3 Red Digizoits! They've been stored in city
storage!"
"e8293dee","You found 1 Blue Digizoit! They've been stored in city
storage!"
"e8293ded","You found 10 DigiBlackwoods! They've been stored in city
storage!"
"e8293dec","You found 10 DigiPalms! They've been stored in city storage!"
"e8293deb","You found 10 DigiSnowwoods! They've been stored in city
storage!"
"e8293dea","You found 10 DigiGreatwoods! They've been stored in city
storage!"
"e8293de9","You found 5 DigiBamboos! They've been stored in city
storage!"
"e8293de8","You found 5 DigiFirewoods! They've been stored in city
storage!"
"e8293de7","You found 5 DigiFirewoods! They've been stored in city
storage!"
"e8293de6","You found 3 DigiStarwoods! They've been stored in city
storage!"
"e9293f42","You found 1 DigiGodwood! It's been stored in city storage!"
"55e9772c","Hi, {0}. I'm grateful for your help."
"55e9772d","I set things up so I can exchange materials. The method is
my little secret..."
"55e9772e","I accept metal or stone for exchange, depending on the day
of the week. G'wan, try it out!"
"68400127","Why don't we exchange materials?"
"68400126","I'll exchange metal on Mondays, Wednesdays and Fridays."
"68400125","I'll exchange stone on Tuesdays, Thursdays and Saturdays."
"68400124","I'll exchange premium metal and stone on Sundays."
"68400123","All right, exchange complete! Anything else?"
"c22f088d","Hey, this is a nice place here."
"c22f088c","I'm pretty good at finding items, y'know. Gather a bunch of
items and sell them at this store,"
"c22f088f","and you can eat some delicious stuff at the restaurant!
Sweet deal, right?"
"c22f088e","Well lookit you, bringing all these goodies along! I have to
thank you for that."
"c22f0889","You might find something useful to you, you never know.
Come back and chat sometime."
"291f6ab6","I came to sell some items I picked up in the Item Shop."
"291f6ab7","Oh yeah, I might even have something you want to get your
hands on."
"291f6ab4","Feel free to buy some stuff!"
"321f7888","It's just whatever I can get my hands on, so I might not
have much, but sometimes I find amazing things, too!"
"1a819d2","Huh, hello there, good to suh, see you again."
"1a819d3","I'm acting as a guh, game machine partner. Luh, like an
instructor."
"1a819d0","Fuh, feel free to come play."
"fb561fc9","Duh, do you want to try my ""Triple Roll"" dice game? It's
only 100 <icon>LUCK</icon>!"
"fb561fc8","I'll play!
I don't want to play.
What are the rules?"
"fb561fcb","It costs 100 <icon>LUCK</icon>, or if you duh, don't have that, I can
take 1,000 <icon>BIT</icon>. Looks like you have enough."
"fb561fca","It costs 100 <icon>LUCK</icon>, or if you duh, don't have that, I can
take 1,000 <icon>BIT</icon>. Looks like you don't have either..."
"fb561fcd","Too buh, bad...come back anytime!"
"fb561fcc","First we buh, both roll two dice (six-sided)."
"fb561fcf","Then I'll roll one more time or suh, stay."
"fb561fce","Next, you'll roll one muh, more time or stay."
"fb561fc1","Then we ruh, roll the third die at the same time. The one
with the huh, highest number showing wins!"
"fb561fc0","Buh, but there's one exception. If the total is over 15,
yuh, you lose!"
"fa561e56","But if all three die faces have the same nuh, number, like
""1 1 1""...you win automatically!"
"fa561e57","If both of us guh, get three of the same number, the higher
numbered set wins."
"fa561e54","Finally, if we both get the suh, same total, it's your win.
If both of them are over 15, it's a draw."
"fa561e55","Thuh, that's the gist of it..."
"fa561e52","Let's get started! Ruh, ready to roll!"
"fa561e53","I got... <color=#db7093ff>{13} and {14}</color>, for a total of <color=#db7093ff>{16}</color>.
You got <color=#00ffffff>{17} and {18}</color>, for a total of <color=#00ffffff>{20}</color>."
"fa561e50","Hmm hmm...I wuh, won't throw another die."
"fa561e51","Hmmm...all right, I'll thuh, throw another die."
"fa561e5e","<color=#db7093ff>{13} and {14} = {16}. Additional roll</color> against <color=#00ffffff>{17} and {18} = {20}</color>.
What do you wuh, want to do?"
"fa561e5f","<color=#db7093ff>{13} and {14} = {16}. No additional roll</color> against <color=#00ffffff>{17} and {18} = {20}</color>.
What do you wuh, want to do?"
"f9561ce3","Take an additional roll
Don't take an additional roll"
"f9561ce2","Vuh, very well, let us begin!"
"f9561ce1","I got... <color=#db7093ff>{13}, {14}, and {15}</color>, for a total of <color=#db7093ff>{16}</color>.
You got <color=#00ffffff>{17}, {18}, and {19}</color>, for a total of <color=#00ffffff>{20}</color>."
"f9561ce0","I got... <color=#db7093ff>{13} and {14}</color>, for a total of <color=#db7093ff>{16}</color>.
You got <color=#00ffffff>{17}, {18}, and {19}</color>, for a total of <color=#00ffffff>{20}</color>."
"f9561ce7","I got... <color=#db7093ff>{13}, {14}, and {15}</color>, for a total of <color=#db7093ff>{16}</color>.
You got <color=#00ffffff>{17} and {18}</color>, for a total of <color=#00ffffff>{20}</color>."
"f9561ce6","Look at that, I guh, got a set! I win!"
"f9561ce5","Ugh! You guh, got a set! You win!"
"f9561ce4","Whoa! With both got sets! My set is buh, bigger than yours,
so I win!"
"f9561ceb","Whoa! With both got sets! Your set is buh, bigger than mine,
so you win!"
"f9561cea","My total is huh, higher than yours, so I win!"
"f8561b70","Your total is huh, higher than mine, so you win!"
"f8561b71","My total is over 15! I luh, lose..."
"f8561b72","Your total is over 15! You luh, lose..."
"f8561b73","Both of our totals are over 15! Too bad, it's a duh, draw!"
"3562ca9","Oh nooo...it's my loss...tuh, tough break..."
"3562ca8","You got 100 <icon>LUCK</icon>!"
"2562ac9","Aww, it looks like you lose. It's my wuh, win!"
"2562ac6","You lost 1,000 <icon>BIT</icon>..."
"2562ac7","You lost 100 <icon>LUCK</icon>..."
"c0599c33","Dee hee hee! I followed the scent of money all the way here."
"c0599c32","This is the Business District? It all looks so wonderful!"
"c0599c31","Money gives birth to culture and splendor, and helps breed
happiness!"
"c0599c30","A well-mannered bunch like you may not know what I'm talking
about."
"c0599c37","Basically, I need you to get this economy going. I'll help
you do it, too!"
"4ea1de98","Dee hee hee...how's the market looking today?"
"4ea1de99","Your current market value is {20}."
"4ea1de9a","To be honest...you've got some work to do!"
"4ea1de9b","You got over 10,000, huh...not bad, are you?
Here, take this."
"4ea1de9c","You got a Risicoelice!"
"4ea1de9d","You got over 50,000, huh...I guess that's okay?
Here, take this."
"4ea1de9e","You got a Noxipretiosice!"
"4ea1de9f","You got over 100,000, huh? You're on the right track.
Here, take this."
"4ea1de90","You got a Nymphalice!"
"4ea1de91","Oh wow, getting over 500,000 is quite a feat!
Very well, take this."
"4fa1e00b","You got a Tenebrivirine!"
"4fa1e00a","Whoaaa, you finally got over 1,000,000!
I give up, take this."
"4fa1e009","You got an Iramagine!"
"4fa1e008","There's nothing more you can do...you're the king of the
market!!!"
"4fa1e00f","Huh, I was gonna give you something nice, but where ya gonna
put it, now?"
"47a1d396","Dee hee hee! Come on back if you can sell about 10,000.
I'll give you a little something for your trouble."
"47a1d395","Dee hee hee! Come on back if you can sell about 50,000.
I'll give you something nice."
"47a1d394","Dee hee hee! Come on back if you can sell about 100,000.
I'll give you something pretty good."
"47a1d39b","Dee hee hee! Come on back if you can sell about 500,000.
I'll give you something real nice!"
"47a1d39a","Dee hee hee! Come on back if you can sell about 1,000,000.
I've got one last present for you!"
"d8de6279","Hey there, {0}! Surprised to see me here?"
"d8de6278","I don't know much about medicine, but I know there's a way
to stay healthy through lifestyle choices."
"d8de627b","Digimon have what you might call ""incompatible places.""
Areas they find difficult to be in, you see."
"d8de627a","If they stay in such a place for too long, they'll get sick!"
"d8de627d","I can guess any Digimon's difficult place. Here, check it
out!"
"de90f842","Digimon have climates and areas they don't do well in.
Spending too much time in such places can make them sick."
"de90f843","{1}'s incompatible place...
it seems it has none!"
"de90f840","{1}'s incompatible place...
is Nigh Plains."
"de90f841","{1}'s incompatible place...
is Server Desert."
"de90f846","{1}'s incompatible place...
is the Ohguino Wastelands."
"de90f847","{1}'s incompatible place...
is Logic Volcano."
"de90f844","{1}'s incompatible place...
is MOD Cape."
"de90f845","{1}'s incompatible place...
is the Bony Resort."
"de90f84a","{1}'s incompatible place...
is Faulty Ex Machina."
"de90f84b","{1}'s incompatible place...
is Absolute Zero."
"df90fa34","{2}'s incompatible place...
it seems it has none!"
"df90fa37","{2}'s incompatible place...
is Nigh Plains."
"df90fa36","{2}'s incompatible place...
is Server Desert."
"df90fa31","{2}'s incompatible place...
is the Ohguino Wastelands."
"df90fa30","{2}'s incompatible place...
is Logic Volcano."
"df90fa33","{2}'s incompatible place...
is MOD Cape."
"df90fa32","{2}'s incompatible place...
is the Bony Resort."
"df90fa3d","{2}'s incompatible place...
is Faulty Ex Machina."
"df90fa3c","{2}'s incompatible place...
is Absolute Zero."
"e79106a4","Sometimes you have to take them to such places, but try not
to spend too much time with them there."
"c46d40ea","Cackle cackle cackle..."
"c46d40eb","LET'S PLAAAAAY"
"fd1bb142","Hey there, {0}! I'm loving these buildings!"
"fd1bb143","All kinds of buildings are going up in this city, and the
Builder can upgrade them. It doesn't get better than that!"
"fd1bb140","If the number of completely upgraded buildings increases,
I'll give you something to celebrate. So go nuts!"
"f7691b79","Hey there! You making those upgrades happen?!"
"f7691b78","If the number of completely upgraded buildings increases,
I'll give you my treasure!"
"f7691b7b","Ohh, you've upgraded one facility Grade to the max!
Good stuff, here you go!"
"f7691b7a","Ohh, you've upgraded five facility Grades to the max!
You're good, here you go!"
"f7691b7d","Ohh, you've upgraded ten facility Grades to the max!
That's amazing, here you go!"
"f7691b7c","Ohh, you've upgraded 15 facility Grades to the max!
I can't handle it, here you go!"
"f7691b7f","Ohh, you've upgraded all facility Grades to the max!
I give up, here you go!"
"f7691b7e","Man, I can't believe you've improve the city to such an
extent! There's nothing else I can do for you!"
"f7691b71","You got one of each Enhancement Chip Mini!"
"f7691b70","You got two of each Enhancement Chip Mini!"
"f6691986","You got three of each Enhancement Chip Mini!"
"f6691987","You got two of each Enhancement Chip!"
"f6691984","You got six of each Enhancement Chip!"
"fe692676","Upgrade your facilities more and more! I look forward to
seeing what you do!"
"fe692677","Hmm, well, I've got some good stuff to give you, so free up
some space in your inventory!"
"82befb23","Hey, I'm gonna live here too!
It's pretty cool, and everyone's so helpful!"
"82befb22","Hey, don't treat me like a kid!
Everyone thinks I'm a Rookie, but I'm not!"
"82befb21","So what stage am I at? Um, I don't really know...
In other words, let's make it the Shoutmon Stage!"
"82befb20","Never mind the small stuff!
Let's be friends, okay?"
"11073d88","I can sing as loud as I want here, right?
I can't wait for everyone to hear me sing!"
"11073d89","It's spring and time for cherry blossoms!
This is the song for a relaxing spring!"
"11073d8a","Hey, ho! Summer is here!
This is the song for an all-out summer!"
"11073d8b","It's autumn! Harvest season!
Bring on an autumn romance with this song!"
"11073d8c","Winter! It might be cold but we're having fun!
This is the song for happening parties!"
"11073d8d","Celebrating makes you happy!
Partner <icon>機嫌</icon> increased!"
"11073d8e","Everyone loves having a good time!"
"bde46c46","Hey, I'm going to open an Item Shop!"
"bde46c47","Unexpected, you say?
Hehe, you're half-right!"
"bde46c44","I'm not going to sell and buy items!
I'll be making and repairing tents!"
"bde46c45","What's that? You don't have a tent?
Then you need to take this right away!"
"bde46c42","You got a Tent (Valuable) from Greymon!"
"bde46c43","This is one of my old tents, but it's still totally usable!"
"bde46c40","To use it, open Care from <icon>□</icon> and select Camp."
"bde46c41","Durability will decrease each time you use it, though.
Repairing it will restore it, so come see me."
"bde46c4e","If its Durability hasn't reached zero, it's a piece of cake!
I'll fix it for free!"
"bde46c4f","If its Durability hits zero, though, that's another story.
In that case, I'll have to charge you to repair it."
"bee46e39","If you go camping, you can do all kinds of things.
Go to the bathroom, cook, gather materials..."
"bee46e38","Why don't you try it out? That'll be best.
If you need help, come see me again!"
"56f40a9d","Hey there, what do you need?"
"56f40a9c","Could you fix my tent?
I need an explanation of camping.
Do you have any better tents?"
"56f40a9f","Could you fix my tent?
I need an explanation of camping.
Never mind."
"55f4092b","Okay, it'll be fixed in a jiffy..."
"55f40928","What's this?
You broke it?"
"55f40929","There's no use crying over spilt milk, but it'll cost you
to fix it. 1,000 <icon>BIT</icon>."
"55f4092e","Greymon fixed your Tent.
The Durability is back to normal!"
"55f4092f","Okay, then.
Next time, come see me before it gets broken."
"55f4092c","I'll pay to have it fixed.
No, I changed my mind."
"55f4092d","What? You don't have enough money?
I'm sorry, but you'll need to remedy that."
"55f40922","You changed your mind?
You're a regular weather vane, you are..."
"54f407b6","More about camping? It's a little long. Listen up!"
"54f407b5","You start camping from Care mode.
Select Camp from <icon>□</icon>."
"54f407b4","Once you start camping, you'll go to the bathroom and pack
your material right away."
"54f407b3","If you have five of the same material, that will get packed.
It still counts as five when you come back to the city."
"54f407b2","Then there are four things you can do in a tent."
"54f407b1","The Item and Sleep options are the same as for Care.
One good effect from sleeping is health restoration."
"54f407b0","The Rest option is nearly the same as using the Training
Hall's bed. You rest for one hour."
"54f407bf","The Cook option is probably the most important one.
Use the camp facilities to cook food."
"54f407be","What you make must be eaten right away.
You can only cook when your partners are hungry."
"53f405c4","Cooking is pretty easy. You use at least one ingredient you
have on hand, and then select from a list."
"53f405c5","When you are better at cooking, you can use two ingredients."
"53f405c6","Your partners will be happier eating your cooking instead of
plain ingredients. You really should cook for them."
"53f405c7","Oh, yeah, some advice...
Your tent has a Durability value..."
"53f405c0","If an enemy is near your camp site when you sleep or rest,
Durability will decrease."
"53f405c1","Make sure there's nothing dangerous nearby when you sleep or
rest."
"52f40450","A new tent?
I happen to be making one as we speak, but..."
"52f40453","I'm having a hard time getting the tools and materials I
need. Oh, yeah..."
"52f40452","If this shop reaches Grade 3, I'll probably be able to
finish it."
"52f40455","So you want a better tent...
Yeah, I can see that..."
"52f40454","If this shop reaches Grade 4, I'll probably be able to make
you one."
"52f40457","Hey, I just finished it.
This is a Premium Tent with improved Durability."
"52f40456","I'd love to just give it to you, but, hey, this is my
business we're talking about. It'll cost you 10,000 <icon>BIT</icon>."
"52f40459","I did it! I just finished it.
This is a Master Tent with much better Durability."
"52f40458","To be honest, this is an excellent item.
I can't let it go for less than 50,000 <icon>BIT</icon>."
"51f402fe","I'll buy it!
Let me think about it..."
"51f402ff","Okay, it's yours then!
I'll take care of the old tent."
"51f402fc","You got a Premium Tent (Valuable)!"
"51f402fd","You got a Master Tent (Valuable)!"
"51f402fa","No? Well, all right.
Come back if you decide you want it."
"51f402fb","You don't have enough money, do you?
Don't worry, I won't sell it to anyone else."
"51f402f8","I'll do my best to figure out how to make a better tent.
See you later."
"51f402f9","This is a true masterpiece, the ultimate...
You'll need to contribute your design skill, though!"
"4df3fcbb","Fine. Come back later."
"fe6a91e1","Hey, {0}.
I should say hello."
"fe6a91e0","I get claustrophobic, so wide-open places like this are
great. I'm always around here somewhere."
"fe6a91e3","I think there are lots. You'll find stuff like this just
running around."
"fe6a91e2","You got 300 <icon>BIT</icon>!"
"fe6a91e5","There are lots of careless characters here, no?
Don't worry about it. Just take it."
"4bc8b8a","What an expanse! Makes me want to run around!"
"4bc8b8b","Oh, this? It's something I picked up somewhere."
"4bc8b88","You got {20} <icon>BIT</icon>!"
"4bc8b89","This is what they mean by ""many a mickle""! Ha ha ha!"
"9fb9a6e0","Hey, {0}! You're late!
I'm ready to go."
"9fb9a6e1","What am I doing?
Well, you can call me a ""Sender."""
"9fb9a6e2","I use my powers to quickly take you to areas you've already
been to."
"9fb9a6e3","Of course, it'll cost you.
Time is money. Don't they say that?"
"317196bb","I'm a Sender. Choose your destination."
"317196ba","Okay, we're on our way!
You ready?"
"317196b9","Yes
Never mind"
"317196b8","We're off then!"
"317196bf","No? That's a shame..."
"37074f03","You've come! I have awaited you, Master {0}!"
"37074f02","From now on, I shall heal wounds and illnesses here."
"37074f01","It shall be easy! What with this medical equipment and my
knowledge."
"37074f00","Well, I cannot do it for naught...
I have the expense of running this equipment..."
"c5ed62a8","Oh, my, a partner is ill! It shall take 1,000 <icon>BIT</icon>
and one hour to complete the cure."
"c5ed62a9","Oh, my, a partner is gravely wounded! It shall take
800 <icon>BIT</icon> and one hour to complete the healing."
"c5ed62aa","Oh, my, a partner is wounded! It shall take 300 <icon>BIT</icon>
and one hour to complete the healing."
"c5ed62ab","Your partner is exhausted... Recuperation shall take
100 <icon>BIT</icon> and one hour."
"c5ed62ac","There seems to be aught wrong with your partner.
You have taken excellent care of it."
"c5ed62ad","Please take care of my partner.
Never mind."
"c5ed62ae","I want my partner to recuperate.
Never mind."
"c5ed62af","Your partner is back to normal!
Much <icon>Fatigue</icon> has been relieved!"
"c5ed62a0","If something comes up, hasten back to me.
Ignore problems at your peril!"
"c5ed62a1","Much of your partner's <icon>Fatigue</icon> has been relieved!"
"c6ed641b","Come and rest when feeling fatigued.
Extreme exhaustion will only shorten your life."
"4bf07411","Oh, my, a partner is ill! It shall take 750 <icon>BIT</icon>
and one hour to complete the cure."
"4bf07410","Oh, my, a partner is gravely wounded! It shall take
600 <icon>BIT</icon> and one hour to complete the healing."
"4bf07413","Oh, my, a partner is wounded! It shall take 200 <icon>BIT</icon>
and one hour to complete the healing."
"4bf07412","Your partner is exhausted... Recuperation shall take
75 <icon>BIT</icon> and one hour."
"51f2bc1a","Oh, my, a partner is ill! It shall take 500 <icon>BIT</icon>
and one hour to complete the cure."
"51f2bc1b","Oh, my, a partner is gravely wounded! It shall take
400 <icon>BIT</icon> and one hour to complete the healing."
"51f2bc18","Oh, my, a partner is wounded! It shall take
100 <icon>BIT</icon> and one hour to complete the healing."
"51f2bc19","Your partner is exhausted... Recuperation shall take
50 <icon>BIT</icon> and one hour."
"beed57ab","Hmm... You've not enough money.
I cannot accept an IOU..."
"beed57aa","What? Are you all right?
I shall hope the condition doesn't worsen..."
"b16405a2","I WORK HERE."
"b16405a3","I MODIFY TRAINING GEAR!"
"b16405a0","USE GEAR A LOT. SAVE POWER. FIGHT HARD!"
"ac4f4019","I MODIFY TRAINING GEAR!"
"ac4f4018","STILL NOT ENOUGH POWER IN GEAR."
"ac4f401b","PLENTY OF POWER! CAN MODIFY TRAINING GEAR."
"ac4f401a","Your gear was modified. Level was increased!
Your gear is now more powerful!"
"ac4f401d","COME BACK ANYTIME."
"ac4f401c","ALL GEAR MAXED OUT!
THERE'S NOTHING ELSE I CAN DO."
"2cd4fb9d","Yum, this is too good!
Om nom nom..."
"2cd4fb9c","Oh, sorry, {0}!
I got lost in my food... "
"2cd4fb9f","I've decided to become a regular here!
More customers will come when they see me chow down, ha ha!"
"93c55d46","*cough* Yum, this is too good!
Oh, dear, there I go again!"
"93c55d47","I can't fit in a chair, so I'm making do here. Sorry if I'm
in the way..."
"93c55d44","Oh, no, that's no good. Your partners are hungry."
"93c55d45","And...it looks like you are out of cash now!
Okay, it's down to me..."
"93c55d42","Your partner is hungry."
"93c55d43","The food at this restaurant is great.
Let them eat, and be quick about it!"
"93c55d40","Your partner doesn't seem hungry."
"93c55d41","If they're ever hungry and you are low on funds...just come
on by!"
"881f027c","Hey, I'm gonna be in your debt! Whoa!"
"881f027d","I go out at night but if you see me during the day,
I'll give you a treat! Whoa!"
"19392177","See? Food for Training! Whoa!"
"19392176","You got Ginseng!"
"19392175","Come tomorrow before night falls! Whoa!
I'll be waiting."
"10391325","Hmm... You're inventory is super full!"
"e686ab2e","Huh. Were you looking for me?
Hehe, I've really fallen for this place..."
"e686ab2f","Look around. The view includes both city and prairie.
It's really amazing around dusk."
"e686ab2c","啊、說到這，你找到金甲龍獸了嗎？
星期五時會出現在伺服沙漠喔"
"e686ab2d","先不說這個…"
"60d34b45","Have a look! The scenery is amazing, right?
I'm gonna be a powerful Digimon and protect it!"
"60d34b44","ExVeemon shared his happiness with you!
Your partners' <icon>Mood</icon> went up!"
"60d34b47","The view's not bad right now but...you should really come
at dusk."
"60d34b46","I always admire a person who knows how to appreciate this
time of day."
"f6d79ed5","Like this here?
Hmm... I get it. Of course..."
