"Hash","string"
"2ed813d4","{0}, just take care, won't you? The enemy has
Megas fighting for them. No letting your guard down."
"e49db6e8","Stay away, {0}!!!"
"e79dbba1","?!"
"e69db9ce","Aaahh! Not your partner too, {0}...
We have to stop them, but..."
"e99dbe87","Fine work, {0}."
"e89dbd14","Watch as the network cable you repaired becomes the fuse
that detonates the door to the old world!"
"eb9dc1ed","Mwahahaha! It's over! No...it's just begun! I, Titamon, have
lit the fire that will forge a new world!"
"ea9dc07a","What are you talking about? Wait, what did you just do?"
"dd9dabe3","I've just enhanced what you call the ""BH Program,"" and
transmitted it to the entire world at once."
"dc9daa70","Enhanced the BH Program?!"
"df9b7052","That's right. It's what's attacking your partners right now."
"e09b71c5","As it drags all Digimon down into chaos, it'll become the
cornerstone of a new world. A new order to smash the old."
"dd9b6d0c","You're the one who made the BH Program? Are you trying to
become a god or something?!"
"de9b6eff","A god? The very word is pitiful. Look at you. You cling to
these foolish ideas of government, justice, what-have-you..."
"db9b6a26","An entity such as you would never understand. I...I am the
executioner of gods!"
"dc9b6b99","Wait...stop that! If the equipment breaks, we can't transmit
the antivirus program!"
"d99b66c0","Fool! Your program is useless!
{0}, surely you must have already noticed?"
"da9b68b3","...!"
"e79b7cca","Oh...so you had the antivirus program, {0}."
"e89b7ebd","But let's make absolutely sure! Bwahaha! Drown in despair!"
"d9992869","Waaaait!"
"d89926f6","Luche?!"
"d7992503","Ngh! What are you trying to do?"
"d6992390","Watch very closely!"
"dd992e95","Wait, was that...movement? Did you actually manage to
optimize the antivirus program?!"
"dc992d22","{0}, my friend! Smack 'em down!"
"db992b4f","!"
"da9929dc","Tch! You impertinent little..."
"8e6792d5","Ngh... You're strong, I admit it. But I won't allow anything
to get in the way of my allies' plans...or mine!"
"8b678e1c","Is Titamon seriously gonna self destruct?!"
"8c678f8f","!"
"89678b36","!"
"8a678ca9","Gah! Ngh... But ah, the BH Program update...bwahaheheh...
My task is complete!"
"876787d0","Omegamon Zwart D! Is this...?"
"88678943","G-GUUUH... NNGGGUUHHHH..."
"95679dda","Is it in pain? Ah! Is this the enhanced BH Program?!"
"96679f4d","Then we might be able to get away! {0}!"
"9369d96b","Omegamon Zwart D's on a rampage! The transmission
equipment's totally done for!"
"9269d7f8","All we can do for now is run! There's no way we can beat...
that!"
"9569dcb1","Phew, well, we got away somehow... Was I always this slow?
Did I lose all my muscles studying for the entrance exams?"
"9469dade","Me too... I'm exhausted..."
"9769df97","..."
"9669de24","It's quiet now..."
"9969e2fd","Maybe that scary guy left?"
"9869e10a","Probably."
"8b69ccf3","..."
"16237f0","It's totally ruined..."
"2623963","We can't use this at all."
"3623ad6","Is that it? Is the Digital World gonna..."
"4623c49","No way. There's...got to be another way."
"5623e3c","So...we can't give up now... Gotta keep...keep on trying...
ngh..."
"6623faf","...{0}!"
"7624102","Let's go back... Go back and...figure out what to do...
together."
"4b097b63","So it even got Omegamon Zwart D? I knew the BH Program was
fearsome, but this..."
"4a0979f0","We're in a race against time! We need that information!"
"a400a88a","We'll continue with our plan for the antivirus program...
Please do hurry with your information gathering."
"1af88182","Things have sure gotten complicated, but all we can do is
keep trying our hardest!"
"41f38f4e","Huh? When did you start sounding so adult-like? Hee hee.
Sometimes that happens with Digivolution."
"f94900c2","Mirei might know why we all got sucked into this world..."
"5ee98e19","Such terrible things are happening...and what can I even do
to help?"
"9639216","Huh? Mameo disappeared! He's so fast! Where'd he go?!"
"674c4e0","So it even got Omegamon Zwart D? I knew the BH Program was
fearsome, but this..."
"774c653","We're in a race against time! We need that information!!!"
"eb9ec57d","We'll continue with our plan for the antivirus program...
Everyone, hurry with your information gathering."
"c696b30d","Actually, if Mirei might know how we can get back to the
real world..."
"c596b19a","I wonder when we'll see her again?"
"c35351a5","I think my bond with Himari has strengthened since I
Digivolved. But she'll have to go home someday..."
"86183721","Back at that tournament, I had no idea things would turn out
this way... Is it really not related to all this, somehow?"
"9c87d216","I don't want to show anyone that unseemly side of me ever
again, not even for Kouta's sake."
"e4eb07fd","Huh? Mameo was outside! But wait, now he's gone again?!
Where'd he go now?"
"c072eb31","Kouta doesn't look well at all. I think he's taking things
pretty hard... I worry about the kid."
"33760218","Kouta and the others certainly look worried, but young ones
have a knack for turning problems into fuel for growth."
"66fbad80","We've been checking transmission equipment all over, but we
still can't find information on the BH Program..."
"bc8bfd8c","Himari seems to be looking desperately for a way to contact
the real world as we check the transmission equipment..."
"bd8bff7f","...I wonder why?"
"1fefb96c","What can I do as I am right now? I get so impatient, but I
can't actually do anything..."
"20efbadf","Man, I'm so useless!"
"ad18937f","I have to get stronger so I can support Kouta!"
"9815b954","Yukimura's totally into this special training!"
"47e90e","Uh-oh. Himari's looking a bit down too, eh?"
"147eae1","I feel awful that we keep placing these burdens on you all.
But your strength is the best hope we've got."
"b7bf5013","What? Now Himari's worried too? It really is a difficult
thing sometimes, to be young."
"3e24195b","Sorry for what happened earlier!"
"3d2417e8","I guess I was just worn out? But I'm fine now! Don't you
worry about me!"
"59944d33","Why would Himari want to contact the real world that badly?"
"58944b40","I can't help but be curious..."
"53e7b04b","I've thought about it, and I know there's no way to change
it, but...I'm just not strong like you all are."
"1ee9045c","Hey! This won't do it! I need some harsher training... for
Kouta's sake!"
"d48f634b","Yukimura's really into it! He's training like crazy!"
"546c5b7","You haven't just taken on the BH Program thing, you've been
looking after Kouta and Himari, too..."
"446c3c4","But we have to worry about them first! Just bring 'em back
safe!"
"cdc79a96","Normally, I'd be the one to go and apologize to Kouta and
Himari, but..."
"cec79c09","What Jijimon said is right. I'm counting on you to take care
of the two of them."
"50e4c39a","Bring me toooo! I'm worried about Kouta and Himari!!!"
"6b1e4f14","What? Rikka's looking strange?! I have a very bad feeling
about this..."
"6c1e5087","Quick, just go after Rikka for now!"
"433184b9","I see... Rikka's in an unusual state? Could this possibly
have something to do with the BH Program?"
"66f89581","What's wrong with Rikka?! Hurry, you gotta help her!"
"dd531812","Thank goodness Himari and Rikka are back and safe! Now
it's time to get Kouta and Yukimura."
"de531985","Now where the heck can those two be?"
"22c8c02f","It seems Himari and Rikka's bonds have strengthened. What
does not kill one makes one stronger, I suppose."
"39844bf7","I never told you about my sisters, did I? I didn't want
Rikka to feel like they mattered more than her..."
"38844a04","But I think Rikka understands now! Good communication is so
important!"
"f6391597","I'm so glad to know that I'm important to Himari the way her
sisters are."
"f5391424","I want to help her get back to them as soon as she possibly
can!"
"d576c4cf","Yaaay, Himari and Rikka are friends again! Sooo now we gotta
help Kouta and Yukimura! Where'd they go?!"
"9e2f32f0","To transmit the antivirus program, we need to find the point
of damage in the main cable and repair it..."
"9f2f3463","We need all the information we can get! Keep gathering those
residents!"
"bd68a6ad","We need to find the damaged point on the main cable. So do
focus all your energies on gathering residents."
"5bcff61d","The antivirus program is almost done! Is it just me, or is
there finally a light at the end of the tunnel?"
"5acff4aa","Well, now that we've made it this far, we've got to fight
for the Digital World. It chose us to save it, after all!"
"db706015","And I'll do my best to reunite Himari with her sisters as
soon as we possibly can!"
"5060cfd1","Huh? What am I doing? I'm asking Digimon around town about
stuff!"
"4f60ce7e","Yukimura's not ready to leave town yet, so I figured there
had to be something I could do in the meantime!"
"f4c75986","Pugii? Pugii, pugii! (Did you recognize me? It's me,
Yukimura!)"
"9f97df0d","Bring lotsa Digimon, bring lotsa Digimon! This is fun!"
"ad24eeb6","The antivirus program is nearly done, but with the network
of the Digital World in this state, well..."
"ae24f029","Keep on bringing in townsfolk! We need to know where that
cable is damaged!"
"d8f26633","So the damaged point on the cable is somewhere in Faulty Ex
Machina. Quick, go patch it up!"
"eb56b33a","We're a few steps away from a completed antivirus program.
Let's keep our heads in the game. Go and fix that cable."
"cb3c1252","Faulty Ex Machina... We were just there, weren't we?"
"cc3c13c5","If we want to get inside, we've gotta lower that bridge.
Could there maybe be a switch somewhere?"
"2cbaa03e","Seems like the switch that controls Faulty Ex Machina's
bridge should be around that area..."
"2dbaa191","That's what the Digimon in town told me, anyway. Hope it
helps!"
"70661f2","All right! We know where the cable damage is! That info from
the Digimon came in handy after all!"
"8066365","I wish I could go handle the repairs with you, but hey, I
gotta take it slow and do what I can for now!"
"a4351c89","Pugii, pugigi! Pugiii pugigi pupugi! (It's me, Yukimura! I
want to get strong enough to leave town already!)"
"dd34ee6","Ooooh, do ya think Himari's jealous? This is fun! Maybe I
should be even huggier!"
"5e3b24a1","We'll have the antivirus program ready in just a while.
For now, go take care of fixing that cable!"
"3b89d815","We need Datamon if we're going to finish this antivirus
program. We're counting on you."
"9c087654","We have reports of Datamon being seen in Nigh Plains, by
Power Plant #1. You know what to do."
"6bcb4e5c","Hey! Did you find Datamon? Not that I think things will be
that easy..."
"e5c8b320","I'd like to help, but I just don't think I'm up to it yet.
Sorry to ask so much of you, but I know you can do it."
"c1b2a178","Looks like my intelligence network is pretty solid, huh?
Hey, get going to Nigh Plains already!"
"c2b2a2eb","If Datamon gets away, all my hard work will go down the
drain!"
"8b06635b","Kouta sure seems happy to have been helpful! His face has
brightened right up!"
"45b58a8","I have to stay behind again?! Booooriiiing! Take me alooong!"
"e2015307","Server Tower awaits! Good luck!"
"4da59546","No matter what it takes, we must gain control of Server
Tower's equipment."
"3db3c17e","Well, we'll be keeping it steady back here. This one's up to
you!"
"3dd2e675","I finally Digivolved into a Guilmon! There's a long way left
to go yet, but I feel strangely unhurried about it..."
"3cd2e482","Maybe it's because I can feel how much more deeply Kouta and
I have bonded now."
"ea8eeaa","Kouta and Yukimura...acting grown-up?! Am I getting left
behind?!"
"7d67455d","Everything's fine here. Go take care of things with Himari!"
